timestamp_utc,DESF_TA__FREC,DESF_TA__J1_IA,DESF_TA__J1_IB,DESF_TA__J1_IC,DESF_TA__J1_I_AVG,DESF_TA__J2_VAB,DESF_TA__J2_VAN,DESF_TA__J2_VBC,DESF_TA__J2_VBN,DESF_TA__J2_VCA,DESF_TA__J2_VCN,DESF_TA__J2_V_AVG_LL,DESF_TA__J2_V_AVG_LN,DESF_TA__KVAR_A,DESF_TA__KVAR_B,DESF_TA__KVAR_C,DESF_TA__KVAR_TOT,DESF_TA__KVA_A,DESF_TA__KVA_B,DESF_TA__KVA_C,DESF_TA__KVA_TOT,DESF_TA__KW_A,DESF_TA__KW_B,DESF_TA__KW_C,DESF_TA__KW_TOT,DESF_TA__MWH_DEL,DESF_TA__PF,DESF_TA__PF_A,DESF_TA__PF_B,DESF_TA__PF_C,TT5449012H,TT5449017H,VT5449011H,VT5449012A,VT5449012H,VT5449013H,VT5449016H,VT5449017A,VT5449017H
2026-02-01 09:16:00+00:00,59.991467,157.93454,158.40666,159.40839,158.62862,13.801199,7.9703918,13.809198,7.9696507,13.810274,7.9752064,13.809375,7.9747434,837.8625,820.8532,8265.0,2485.6814,1258.6958,1262.3251,1271.1333,3791.9773,937.34375,956.71045,963.85626,2857.9082,32686.734,7.1,6.8333335,7.3,7.3,35.360844,42.082726,0.64387506,0.7527371,0.60658336,0.66698265,0.76887506,1.1732537,1.1958315
2026-02-01 09:17:00+00:00,60.01051,156.28262,156.73837,157.77998,157.02003,13.809924,7.975447,13.818048,7.974541,13.819104,7.9798236,13.81801,7.979886,835.9666,819.26044,8243.792,2479.6104,1246.7146,1249.7771,1258.9479,3755.2605,923.38544,942.32294,950.0063,2815.7102,32686.78,7.5,6.8333335,7.5,7.5,35.39715,41.967007,0.63472015,0.7018087,0.5517607,0.64486307,0.77745146,1.1396871,1.049424
2026-02-01 09:18:00+00:00,60.004982,178.45308,178.86725,179.95326,179.15347,13.790569,7.9641647,13.7969,7.963107,13.799643,7.9686303,13.798604,7.9686913,873.516,853.83795,8576.5,2584.992,1420.644,1423.8441,1433.104,4277.398,1118.2739,1137.454,1146.136,3401.8518,32686.83,7.4117646,7.4347825,7.4117646,7.4117646,35.44359,41.85084,0.6655031,0.74607986,0.58122194,0.7434352,0.82567835,1.1919547,1.1377227
2026-02-01 09:19:00+00:00,60.021633,165.7747,165.79602,166.5476,166.23328,13.802471,7.970617,13.810105,7.970129,13.810985,7.975131,13.809933,7.9751053,851.0898,833.7,8373.49,2522.1428,1320.0653,1323.0164,1331.3673,3974.2715,1007.04083,1025.351,1033.1265,3065.5164,32686.889,7.428571,7.142857,7.428571,7.428571,35.465687,41.68963,0.6312231,0.74446416,0.6003034,0.8344414,0.83140707,1.11335,1.3722299
2026-02-01 09:20:00+00:00,59.997845,175.21616,175.49648,176.55443,175.80267,13.780645,7.958691,13.788885,7.9574614,13.790237,7.9630604,13.788569,7.962413,863.17706,843.53406,8472.375,2553.9104,1393.8771,1396.473,1405.7687,4195.9375,1093.2938,1111.8312,1120.6562,3325.7751,32686.938,7.5,7.5,7.5,7.5,35.46925,41.658897,0.6267268,0.756805,0.6035436,0.78024197,0.87222284,1.2013459,1.3046848
2026-02-01 09:21:00+00:00,59.99306,163.71027,164.13768,165.01997,164.36606,13.755163,7.9438047,13.763429,7.943259,13.764493,7.948675,13.76437,7.9483266,840.91925,823.95575,8276.365,2492.5635,1300.6134,1303.9231,1312.1711,3916.6787,991.17114,1009.54034,1017.11536,3018.1233,32686.99,7.5,7.5,7.5,7.5,35.452885,41.588406,0.58239526,0.6917325,0.60227513,0.8209579,0.8585197,1.1486944,1.4055963
2026-02-01 09:22:00+00:00,59.971886,183.15442,183.4775,184.3669,183.7455,13.751495,7.9413786,13.758509,7.9407887,13.759592,7.9457703,13.759156,7.9454017,875.9792,857.0562,8586.8955,2591.6104,1454.3395,1457.4125,1464.7812,4376.373,1160.0062,1177.8563,1185.7333,3523.7249,32687.047,7.5454545,7.5454545,7.5555553,7.5555553,35.4325,41.551556,0.6220003,0.7457051,0.60217726,0.7553986,0.8745639,1.23392,1.425697
2026-02-01 09:23:00+00:00,59.98479,176.75397,177.11256,178.04533,177.35411,13.757088,7.9447656,13.764719,7.944295,13.765774,7.94902,13.763808,7.948129,863.2388,844.74084,8472.367,2555.0583,1404.2266,1407.2714,1415.2327,4226.5366,1106.602,1124.6306,1132.6877,3363.7346,32687.104,7.5,7.5,7.5,7.5,35.41007,41.553905,0.61156476,0.6963539,0.6212086,0.76207775,0.78000516,1.1868736,1.5228692
2026-02-01 09:24:00+00:00,59.969376,175.08958,175.32697,176.18825,175.5922,13.767503,7.9504414,13.774738,7.949389,13.775425,7.9548955,13.774588,7.954323,862.0102,843.1429,8460.47,2551.206,1391.2101,1393.8408,1402.3121,4187.196,1090.9387,1108.9061,1117.3306,3317.1877,32687.158,7.5,7.5,7.5,7.5,35.395245,41.42103,0.57834756,0.7577659,0.5844818,0.730273,0.8612454,1.1807873,1.2308202
2026-02-01 09:25:00+00:00,60.019695,184.60939,185.20956,186.05037,185.373,13.782195,7.9587884,13.789945,7.958492,13.790919,7.963869,13.789526,7.963024,882.74316,862.8111,8649.422,2610.0444,1470.4844,1473.7156,1481.66,4425.6733,1175.4421,1193.8289,1202.0867,3571.3445,32687.215,7.4736843,7.4761906,7.4615383,7.4615383,35.382957,41.299755,0.6372285,0.7630943,0.5829761,0.7624012,0.8627739,1.1961119,1.3838923
2026-02-01 09:26:00+00:00,59.975246,195.10164,195.67189,196.46103,195.83302,13.781089,7.957775,13.789586,7.958096,13.789776,7.963303,13.78922,7.9628005,902.21,882.43,8841.8,2668.816,1552.7141,1557.192,1564.558,4674.286,1262.184,1281.594,1289.304,3833.09,32687.277,7.5384617,7.5333333,7.5384617,7.5384617,35.355633,41.28878,0.6098996,0.78459305,0.57703054,0.6959795,0.87749624,1.1915531,1.2642897
2026-02-01 09:27:00+00:00,59.965385,199.82729,200.46732,201.08928,200.5819,13.784497,7.960297,13.792527,7.9597793,13.793404,7.9655766,13.792001,7.964569,916.19995,896.2789,8969.549,2710.077,1590.6692,1594.8423,1602.0769,4787.1807,1295.7981,1315.0442,1322.7039,3933.552,32687.342,7.0,6.9,6.857143,6.857143,35.325527,41.35189,0.6499679,0.8150708,0.65888697,0.83071506,0.9063399,1.2087243,1.4534986
2026-02-01 09:28:00+00:00,59.983063,169.50684,169.76396,170.62843,169.95479,13.780932,7.9586577,13.790225,7.958335,13.790339,7.9637437,13.789176,7.9628224,852.76666,835.53754,8393.208,2527.6208,1348.9375,1353.0979,1360.9979,4062.8562,1043.2146,1062.4501,1069.5126,3175.1855,32687.4,7.44,7.4166665,7.521739,7.521739,35.296497,41.502647,0.630817,0.71186715,0.6188804,0.72666985,0.81898904,1.1074023,1.2081509
2026-02-01 09:29:00+00:00,59.999603,178.72661,179.09381,180.01562,179.33824,13.784248,7.96059,13.792577,7.9599347,13.79447,7.9654975,13.79275,7.9649787,870.284,851.634,8539.82,2575.91,1422.6841,1425.8,1433.7041,4282.0117,1123.232,1141.386,1149.422,3414.04,32687.451,7.5,7.5,7.5,7.5,35.31126,41.656094,0.60216624,0.7279513,0.58245677,0.6603461,0.82868195,1.1183038,1.2987994
2026-02-01 09:30:00+00:00,59.994335,199.89424,199.9063,201.11617,200.10127,13.769033,7.951288,13.776399,7.9507604,13.778202,7.956665,13.777039,7.955881,907.798,886.51794,8883.02,2682.6182,1586.112,1589.4341,1597.726,4773.072,1299.982,1318.61,1327.39,3945.992,32687.516,7.3333335,7.3333335,7.3333335,7.0,35.325726,41.66686,0.64956206,0.72514844,0.59961545,0.7764922,0.80649865,1.1870028,1.4393592
2026-02-01 09:31:00+00:00,60.000935,165.83601,166.31258,167.14848,166.50746,13.778019,7.9567137,13.785785,7.9561567,13.7864,7.961319,13.786717,7.961644,847.594,830.93604,8342.96,2512.826,1319.648,1323.3041,1330.894,3973.686,1009.894,1028.336,1035.41,3073.624,32687.572,7.388889,7.357143,7.4,7.4,35.30137,41.66777,0.5584448,0.6819398,0.5504764,0.7409399,0.87064725,1.121004,1.1876394
2026-02-01 09:32:00+00:00,60.01322,168.01866,168.07925,169.04716,168.69717,13.781869,7.9596148,13.790065,7.9582953,13.7919,7.964583,13.790134,7.963453,850.70215,832.668,8366.937,2520.0576,1337.3958,1340.5808,1349.2701,4026.9956,1030.7,1048.0326,1057.3043,3137.485,32687.625,7.5,7.5,7.5,7.5,35.267513,41.599194,0.5702909,0.72258157,0.5940993,0.665697,0.82306474,1.1277096,1.1501998
2026-02-01 09:33:00+00:00,60.01818,183.5853,183.43097,184.31,183.63147,13.787429,7.9624205,13.795837,7.9611845,13.796309,7.9667125,13.794712,7.966197,880.16455,861.01044,8642.3125,2605.4001,1456.3916,1460.3417,1468.4791,4385.0356,1157.4042,1176.6958,1184.4062,3518.5085,32687.678,7.5384617,7.4166665,7.5384617,7.5384617,35.243664,41.65741,0.62819105,0.7513041,0.5780015,0.702236,0.79469305,1.147529,1.1914344
2026-02-01 09:34:00+00:00,59.98942,181.37218,181.57689,182.81255,182.09337,13.789808,7.9638586,13.798438,7.963337,13.799954,7.9693,13.799338,7.9686103,876.0857,856.8429,8600.796,2593.0286,1442.1449,1445.949,1454.2797,4342.265,1144.1428,1163.4633,1171.3225,3478.9573,32687.738,7.478261,7.478261,7.478261,7.4761906,35.215057,41.53882,0.61988324,0.75673264,0.6545567,0.7872032,0.86754966,1.2241454,1.4173799
2026-02-01 09:35:00+00:00,59.97173,149.93057,150.3386,151.14586,150.4838,13.791353,7.965022,13.799239,7.964002,13.800953,7.9700427,13.798876,7.9686284,823.68256,807.9652,8133.8696,2445.035,1193.3304,1196.3586,1205.2347,3594.7456,860.63696,879.5566,886.6239,2626.8044,32687.785,6.7222223,6.611111,6.75,6.75,35.157257,41.480644,0.59123844,0.6764766,0.54336214,0.63379246,0.7593277,1.1344334,1.1594512
2026-02-01 09:36:00+00:00,59.989914,160.83174,161.47783,162.21756,161.49263,13.79006,7.9637976,13.797225,7.9627604,13.797736,7.967761,13.79755,7.9677787,841.30817,824.04083,8280.898,2493.4307,1281.2715,1283.8347,1292.4694,3857.347,964.98773,983.16736,990.9673,2939.1309,32687.834,7.5,7.5,7.5,7.5,35.114532,41.422813,0.5892688,0.7139457,0.5488972,0.76542604,0.8391762,1.1377039,1.1533599
2026-02-01 09:37:00+00:00,59.99341,164.33116,163.96107,164.96101,164.22357,13.782373,7.9600053,13.789576,7.958275,13.792861,7.964318,13.791419,7.9644594,845.594,827.954,8324.62,2506.02,1300.648,1303.436,1312.482,3916.394,984.136,1002.71796,1010.704,3006.006,32687.883,6.923077,6.894737,7.111111,7.0,35.077057,41.361095,0.58798546,0.7012989,0.62285405,0.7590515,0.89275366,1.1337107,1.2820038
2026-02-01 09:38:00+00:00,60.008743,182.81256,183.28621,184.15533,183.80676,13.787691,7.9624066,13.795345,7.9617405,13.796234,7.9668484,13.795495,7.966446,879.1541,859.93536,8630.511,2601.9167,1455.6,1458.9957,1467.102,4382.1294,1159.2604,1178.1813,1186.1229,3523.5876,32687.936,7.5,7.478261,7.5,7.5,35.06138,41.333565,0.62509793,0.75217193,0.5793634,0.7991838,0.82765883,1.2166516,1.4143167
2026-02-01 09:39:00+00:00,60.005272,160.27174,160.94666,161.57352,161.02008,13.799301,7.9693847,13.807194,7.968105,13.808098,7.974158,13.806446,7.9730067,840.393,823.0682,8284.907,2491.5046,1277.5773,1281.1477,1290.2637,3848.807,959.9295,979.4,986.8977,2926.2385,32687.988,7.1538463,7.1666665,7.2727275,7.2727275,35.05231,41.301365,0.61219436,0.7291954,0.5923268,0.79122084,0.8761774,1.1864743,1.1593822
2026-02-01 09:40:00+00:00,59.98538,154.37173,154.83713,155.53677,155.0307,13.79716,7.9681416,13.804765,7.9668303,13.806732,7.9730697,13.805944,7.9726863,832.9191,816.99786,8220.745,2471.981,1230.0723,1233.4319,1241.9447,3705.2722,903.6511,922.6128,929.46594,2755.7234,32688.035,6.75,6.5,7.0,7.0,35.022,41.324272,0.62815726,0.71043646,0.55419147,0.7444263,0.8776039,1.1635311,1.1172235
2026-02-01 09:41:00+00:00,59.977566,171.55098,171.89993,172.87231,172.16557,13.789377,7.9631295,13.796838,7.962654,13.798121,7.96774,13.797013,7.9677057,858.03406,839.55743,8430.596,2540.6362,1365.8362,1368.785,1377.3064,4111.7427,1061.3127,1079.783,1087.8107,3228.8955,32688.086,7.409091,7.388889,7.5,7.5,34.99181,41.400295,0.6436795,0.6819465,0.6146759,0.7681483,0.85652274,1.185135,1.1542451
2026-02-01 09:42:00+00:00,60.04178,178.11708,178.61131,179.85036,178.84207,13.787122,7.9621677,13.795731,7.9613523,13.796668,7.966983,13.795505,7.966402,869.4265,850.5959,8538.306,2573.849,1418.4163,1422.1837,1430.4877,4270.914,1119.6285,1138.7388,1146.6775,3405.0388,32688.14,7.5,7.5,7.5,7.5,34.99514,41.433136,0.66312796,0.72637105,0.6354128,0.7870026,0.8656357,1.169465,1.3001235
2026-02-01 09:43:00+00:00,60.018673,159.31696,159.8322,161.03093,160.26913,13.79118,7.9647584,13.799826,7.963918,13.800939,7.969702,13.80067,7.969698,837.1383,820.4787,8255.234,2483.1724,1269.0128,1272.783,1281.4127,3823.117,951.983,971.3745,978.383,2901.815,32688.193,7.3636365,7.1666665,7.3846154,7.3846154,34.999535,41.330822,0.6054262,0.680192,0.55291426,0.74408543,0.8487548,1.105283,1.0712205
2026-02-01 09:44:00+00:00,59.969616,182.75133,183.2182,184.13004,183.43321,13.785705,7.961397,13.794243,7.960841,13.794576,7.966236,13.793627,7.9653416,879.78845,860.5615,8635.712,2603.931,1454.8518,1458.6635,1466.7673,4380.221,1157.2885,1176.4788,1184.1577,3517.952,32688.246,7.5454545,7.5384617,7.5555553,7.5555553,34.944515,41.41063,0.59118694,0.74138916,0.5982326,0.7360894,0.7786839,1.1552676,1.2394459
2026-02-01 09:45:00+00:00,60.01535,171.54144,171.94829,172.92493,172.22466,13.789179,7.963568,13.796753,7.9627995,13.797732,7.9681816,13.797287,7.967491,857.2375,838.9666,8425.1455,2538.7146,1365.8707,1369.2062,1377.6354,4112.475,1062.6229,1081.3229,1089.2001,3233.1624,32688.303,7.4736843,7.4444447,7.4761906,7.4761906,34.835163,41.549664,0.63855654,0.7212312,0.63836074,0.7123167,0.7821513,1.164112,1.3525378
2026-02-01 09:46:00+00:00,59.99802,158.27638,158.74037,159.68436,158.97862,13.78196,7.9592867,13.790107,7.9580903,13.790348,7.9634933,13.789974,7.963369,835.05206,819.28937,8235.6045,2477.6917,1259.6813,1263.3876,1271.525,3794.4229,941.4666,960.34576,967.1812,2868.9854,32688.354,7.5,7.0,7.5,7.5,34.716137,41.494205,0.6390951,0.7047951,0.6071441,0.7299722,0.8214235,1.1512898,1.0980738
2026-02-01 09:47:00+00:00,60.02783,154.01794,154.40059,155.31726,154.64467,13.7783165,7.9568934,13.786308,7.9564867,13.786559,7.9615736,13.786888,7.961341,828.33264,812.98773,8170.3267,2458.3508,1227.6265,1230.9979,1238.7715,3697.2263,904.4979,922.8571,929.60205,2756.9695,32688.402,6.5,6.5,6.9,6.9,34.564144,41.404354,0.6413944,0.73263603,0.6052038,0.7394199,0.8715912,1.1224794,1.1896551
2026-02-01 09:48:00+00:00,59.992622,174.0913,174.4819,175.40657,174.68616,13.782075,7.9587727,13.789845,7.9585133,13.79014,7.9635487,13.789785,7.9631467,862.8939,845.02856,8475.714,2555.5144,1382.751,1385.9082,1393.8142,4162.2734,1079.1184,1097.1816,1105.1571,3281.4712,32688.451,7.521739,7.5238094,7.5263157,7.5263157,34.521168,41.507385,0.568429,0.7321434,0.5835706,0.67622477,0.8086097,1.1531681,1.166993
2026-02-01 09:49:00+00:00,60.002644,174.35194,174.88467,175.71031,175.04903,13.7921295,7.9646263,13.800869,7.9645786,13.800094,7.969541,13.800095,7.969225,863.6644,846.1,8489.467,2558.7,1388.8889,1392.9866,1400.4623,4182.1665,1087.0222,1105.931,1113.1311,3306.0732,32688.508,7.4736843,7.4666667,7.4761906,7.4761906,34.53902,41.629917,0.5727551,0.7114197,0.56856793,0.6349593,0.7500629,1.0978043,1.3975599
2026-02-01 09:50:00+00:00,60.006805,167.29338,167.65001,168.65244,168.00377,13.792497,7.964795,13.801209,7.9648037,13.801259,7.9702096,13.801006,7.96977,851.87085,835.35504,8384.292,2526.1816,1330.851,1335.2428,1342.6082,4008.545,1020.3469,1039.6858,1046.2673,3106.3145,32688.557,7.3636365,7.3333335,7.3636365,7.3333335,34.587128,41.756,0.5552974,0.7187589,0.5741229,0.6684251,0.7684212,1.1143963,1.1631911
2026-02-01 09:51:00+00:00,60.030228,188.9568,189.61597,190.40527,189.52461,13.781115,7.958474,13.7901745,7.9584703,13.79031,7.9640822,13.789127,7.962947,887.89795,868.86945,8710.1045,2627.645,1502.702,1507.0552,1514.6,4524.1104,1211.5061,1230.6388,1238.3694,3680.3691,32688.613,7.4444447,7.5,7.5,7.5,34.653828,41.857777,0.57689136,0.76957655,0.56138796,0.70268,0.8152802,1.1660817,1.4217397
2026-02-01 09:52:00+00:00,59.9777,178.93297,179.43016,180.29123,179.61028,13.782099,7.959133,13.791283,7.9591413,13.790994,7.9638076,13.790063,7.9634285,871.8409,853.31586,8565.204,2581.741,1423.7523,1427.9386,1435.8091,4287.4136,1124.5636,1143.9569,1151.35,3419.8635,32688.676,7.5263157,7.5384617,7.5,7.5,34.719242,42.027176,0.59561867,0.7049873,0.56611353,0.7053514,0.7605747,1.07864,1.3284215
2026-02-01 09:53:00+00:00,60.020485,165.8285,166.25975,167.1632,166.46289,13.794678,7.9665284,13.801407,7.9651227,13.803721,7.9708376,13.801537,7.9701076,850.28125,832.8416,8369.1455,2520.029,1320.7208,1324.1625,1332.6146,3977.3333,1009.3333,1028.2313,1035.7812,3073.3438,32688.732,7.4545455,7.428571,7.4545455,7.4615383,34.79498,42.114273,0.5628961,0.72832996,0.53815955,0.685613,0.75643563,1.0869917,1.2598447
2026-02-01 09:54:00+00:00,60.03916,181.38562,181.86046,182.77185,182.18715,13.781576,7.958584,13.790191,7.958534,13.791048,7.964032,13.790299,7.9635644,874.47205,855.46,8587.98,2588.76,1444.47,1448.9441,1457.152,4350.382,1148.59,1168.388,1176.098,3491.258,32688.785,7.5454545,7.5238094,7.5454545,7.5454545,34.873745,42.22192,0.5325614,0.7518479,0.5580475,0.7226875,0.74482375,1.1165948,1.2469643
2026-02-01 09:55:00+00:00,60.022533,169.03029,169.47054,170.37329,169.74887,13.779779,7.9580307,13.788619,7.9572577,13.7891655,7.9628415,13.788416,7.9623666,853.1326,835.49133,8398.8,2528.152,1345.0348,1348.937,1357.2522,4051.0,1038.1565,1057.45,1064.8239,3160.4456,32688.838,7.5,7.3076925,7.5,7.5,34.92379,42.236862,0.58510816,0.734542,0.5576382,0.73802054,0.88966036,1.1199484,1.3946202
2026-02-01 09:56:00+00:00,59.998188,191.42192,192.03131,192.93698,192.14558,13.786017,7.9612575,13.795681,7.9612923,13.795378,7.9666705,13.794329,7.9658113,895.926,876.452,8794.4,2651.82,1523.522,1528.746,1536.32,4588.428,1231.35,1251.698,1258.842,3741.8918,32688.9,7.5,7.529412,7.5,7.5,34.957733,42.157978,0.61591965,0.7656697,0.5884426,0.74079895,0.8831147,1.2234565,1.4428157
2026-02-01 09:57:00+00:00,59.97211,175.65637,176.19531,177.0782,176.36432,13.77635,7.955802,13.784602,7.9551387,13.785709,7.9610796,13.784046,7.9596796,864.68396,846.666,8504.66,2561.886,1397.3441,1401.766,1409.74,4209.002,1096.756,1116.1079,1123.416,3336.33,32688.957,7.5,7.4666667,7.5,7.5,34.974884,42.1275,0.5835035,0.789122,0.5735612,0.749139,0.92913485,1.1168553,1.2094594
2026-02-01 09:58:00+00:00,60.004093,180.10548,180.65964,181.4045,180.79245,13.772516,7.953256,13.781199,7.9531603,13.781179,7.9584727,13.78065,7.9579754,873.0465,855.3047,8577.232,2586.0745,1432.3396,1436.9279,1443.7953,4312.9326,1133.7256,1152.9279,1159.6349,3446.1743,32689.012,7.5,7.5384617,7.5,7.5,34.996567,41.9545,0.6116016,0.74568635,0.593294,0.7180636,0.817918,1.135923,1.350755
2026-02-01 09:59:00+00:00,59.97274,181.16698,181.63235,182.52165,181.8565,13.769165,7.95162,13.777321,7.951094,13.778528,7.9569755,13.77725,7.9558554,873.89575,854.79144,8576.213,2586.3086,1440.5787,1444.2106,1452.368,4336.9575,1143.8723,1162.7957,1170.7595,3477.4363,32689.072,7.4666667,7.4615383,7.470588,7.4736843,34.987263,41.777534,0.67906475,0.76404387,0.62843454,0.8037335,0.8786402,1.2235247,1.2848091
2026-02-01 10:00:00+00:00,59.97583,153.47498,153.76799,154.74452,154.05244,13.784558,7.960807,13.791786,7.959686,13.79303,7.964897,13.791808,7.964484,828.5334,812.2563,8164.9165,2457.2896,1221.7709,1223.9333,1232.6292,3678.1729,896.1521,913.89374,921.69165,2731.7334,32689.125,6.7,6.625,6.75,6.75,34.93823,41.599583,0.60016114,0.7125214,0.52227086,0.619183,0.7497775,1.1291435,1.19467
2026-02-01 10:01:00+00:00,59.990723,178.47028,179.35904,180.28241,179.59839,13.782118,7.9594016,13.790959,7.958677,13.7920265,7.964385,13.790565,7.963698,872.4023,853.475,8567.704,2582.6523,1423.8251,1427.3682,1435.7205,4286.732,1122.9159,1141.8455,1149.8228,3414.5774,32689.174,7.3636365,7.2,7.3333335,7.571429,34.84139,41.562977,0.5733818,0.69495636,0.5695558,0.73783284,0.8665398,1.1527549,1.241416
2026-02-01 10:02:00+00:00,60.014347,181.9436,182.56541,183.45827,182.72983,13.772415,7.9537606,13.781658,7.953213,13.78239,7.959073,13.78164,7.958463,874.95,856.0653,8597.47,2590.7898,1447.253,1451.9,1460.0327,4359.0,1151.5327,1171.4613,1178.8245,3501.8123,32689.232,7.48,7.478261,7.4736843,7.4736843,34.787113,41.63907,0.58843607,0.72690296,0.5880786,0.8317994,0.8286473,1.2152078,1.2509319
2026-02-01 10:03:00+00:00,59.995792,162.31781,162.76044,163.25531,162.53517,13.778266,7.956661,13.786929,7.9564595,13.7871065,7.961444,13.786998,7.9616528,841.0848,824.5369,8286.392,2494.226,1291.4711,1291.4761,1299.5869,3878.8152,973.0783,991.8066,998.97174,2963.761,32689.283,7.375,7.3333335,7.5,7.5,34.74851,41.655243,0.57256436,0.72218406,0.57211393,0.65944195,0.8098186,1.117343,1.0708182
2026-02-01 10:04:00+00:00,59.970676,151.45844,151.87674,152.8788,152.12263,13.795175,7.9669538,13.802674,7.96566,13.804783,7.9714274,13.803092,7.970915,828.1413,812.5478,8173.6523,2458.0588,1207.05,1209.9696,1218.4652,3635.3044,876.6891,895.1391,902.24567,2674.063,32689.332,6.5,6.5454545,6.8333335,6.8333335,34.748177,41.528717,0.5822427,0.70943594,0.5681803,0.6801129,0.835482,1.1252009,1.1470282
2026-02-01 10:05:00+00:00,59.98558,168.12514,168.385,169.25958,168.5517,13.803313,7.9712315,13.811675,7.9711742,13.812387,7.9766,13.8124,7.976245,855.5566,839.02606,8430.218,2537.6196,1337.7413,1342.437,1350.0392,4030.0544,1026.5195,1046.1283,1052.6522,3125.3,32689.38,7.375,7.357143,7.5,7.5,34.777966,41.388725,0.61797,0.71618384,0.58710974,0.7599222,0.87725127,1.1555501,1.079786
2026-02-01 10:06:00+00:00,60.010117,189.25787,189.92876,190.53824,189.8552,13.798685,7.9685755,13.808063,7.968585,13.807636,7.9747033,13.8064575,7.972905,892.43866,873.1805,8757.826,2641.098,1508.0934,1513.126,1520.3977,4541.611,1215.2957,1235.0891,1242.1522,3692.6719,32689.438,7.5,7.5,7.5,7.5,34.798927,41.43955,0.6455328,0.749445,0.6161448,0.77169037,0.95608985,1.2839973,1.4232931
2026-02-01 10:07:00+00:00,60.005806,169.22948,169.70886,170.58778,169.88902,13.805404,7.9726796,13.813725,7.9721923,13.814357,7.97744,13.813951,7.97716,857.8932,840.4273,8439.863,2542.3044,1349.3159,1352.9364,1360.8636,4062.8408,1038.8136,1057.7091,1064.9501,3161.2908,32689.494,7.357143,7.25,7.3333335,7.5,34.853664,41.447575,0.58341265,0.7145326,0.59458447,0.75908893,0.8483376,1.1963499,1.3662047
2026-02-01 10:08:00+00:00,59.99898,145.15483,145.4628,146.56705,145.74792,13.792964,7.9661374,13.800685,7.9645677,13.802482,7.9703894,13.800203,7.9694552,817.8019,802.06537,8079.404,2427.8037,1156.2693,1158.4423,1168.1711,3482.7097,815.475,834.0289,841.8442,2491.35,32689.541,6.5,6.5,6.5,6.5,34.91611,41.42441,0.54835016,0.69116557,0.55053574,0.6506335,0.829577,1.0547508,1.2254202
2026-02-01 10:09:00+00:00,60.02108,178.01572,178.85847,179.39853,179.06021,13.772574,7.9537525,13.780656,7.953213,13.781625,7.9583855,13.780738,7.958021,867.95,849.03204,8520.38,2569.066,1416.138,1419.3821,1427.598,4262.79,1116.4979,1135.1321,1143.028,3394.666,32689.592,7.5333333,7.4,7.5454545,7.5454545,34.93936,41.494682,0.60569966,0.703025,0.57537276,0.73591113,0.8174621,1.1795983,1.2372484
2026-02-01 10:10:00+00:00,60.015766,169.34016,169.87315,170.41447,170.20927,13.776748,7.95625,13.783253,7.9546556,13.786258,7.9607973,13.78481,7.960406,856.25214,836.89166,8413.375,2534.4749,1349.2396,1351.3624,1361.3688,4061.7793,1040.475,1058.977,1068.0396,3167.4834,32689.648,7.428571,7.428571,7.4444447,7.4444447,34.939754,41.592358,0.6589938,0.7752884,0.63067895,0.73623425,0.8265016,1.2637079,1.364541
2026-02-01 10:11:00+00:00,59.99513,158.2126,158.67964,159.58015,158.91742,13.781462,7.9591856,13.790764,7.9585605,13.791779,7.964471,13.790479,7.9639096,835.5561,819.21216,8241.536,2478.9075,1259.0562,1262.7195,1271.339,3792.944,940.6293,959.72687,966.8293,2867.195,32689.7,7.1666665,6.5,7.5,7.5,34.908188,41.703598,0.60178405,0.6633823,0.593885,0.66016227,0.77903926,1.1816008,1.2401562
2026-02-01 10:12:00+00:00,60.012108,162.56653,163.00107,163.91293,163.1757,13.778274,7.957267,13.786689,7.955883,13.787488,7.961618,13.786489,7.9614134,842.2617,824.96594,8292.106,2496.4512,1293.3894,1296.2723,1305.0723,3894.651,979.99786,998.30853,1006.22546,2984.5276,32689.744,7.6,7.2,7.5454545,7.5454545,34.90168,41.76408,0.6569382,0.67962384,0.5726182,0.7299722,0.751917,1.1603222,1.2753232
2026-02-01 10:13:00+00:00,59.99474,171.3541,171.75873,172.69783,171.90312,13.784615,7.960998,13.79378,7.9601007,13.794753,7.9666033,13.792674,7.964941,857.64996,839.3208,8435.375,2540.4666,1363.5063,1367.7666,1376.4604,4107.9497,1059.5187,1078.9437,1086.6854,3225.0876,32689.799,7.478261,7.4761906,7.5,7.5,34.882782,41.71699,0.6276526,0.6722522,0.5974062,0.7460122,0.8467386,1.1917415,1.442231
2026-02-01 10:14:00+00:00,60.000393,173.98064,174.57224,175.46503,174.7486,13.79138,7.9649014,13.800875,7.9642363,13.802101,7.9706717,13.800728,7.969693,863.99054,845.89526,8501.523,2560.038,1386.031,1390.3405,1398.85,4174.9883,1083.0881,1102.7428,1110.1572,3295.9978,32689.855,7.5,7.5,7.48,7.48,34.878296,41.55387,0.64946437,0.70884323,0.59958696,0.7529222,0.81631416,1.2365541,1.4521368
