start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__PF_A,9,1.0,0.6667466221278122,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__PF_B,10,0.9999999999999767,0.623683272087662,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__PF_C,11,0.999999999999845,0.598362723825075,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__PF,12,0.9999999999975981,0.6106419799605177,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449017A,13,0.9469304196248787,0.41853304401904484,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KW_C,14,0.9280664368264708,0.39666706253027967,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KW_TOT,15,0.9277246054395761,0.396426050962202,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KW_A,16,0.9262482144530508,0.39485544796133504,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KW_B,17,0.9246168954082404,0.39695996923030136,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449011H,18,0.9143589220700611,0.382283095823214,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449016H,19,0.9118026029422673,0.44447052994719605,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449013H,20,0.9010058193444352,0.39523224223375863,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449012H,21,0.8687585798357536,0.3259933850960987,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVA_C,22,0.8378350317168621,0.357569854133136,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVA_A,23,0.8376714574757526,0.35455020802034537,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVA_TOT,24,0.8367548351891134,0.35663072693108794,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVA_B,25,0.8344936499636857,0.35720189527018387,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J1_IB,26,0.8250016923740727,0.34967303713008047,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J1_IA,27,0.8238284601729707,0.3477456078858246,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J1_I_AVG,28,0.8213308430898948,0.3541977767749525,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J1_IC,29,0.8210705490979922,0.3440215619915063,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449017H,30,0.7869330476413363,0.4545935389118523,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__MWH_DEL,31,0.6993751867686439,0.6845926467995523,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,VT5449012A,32,0.6431689802116751,0.23756772024396475,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVAR_A,33,0.6395455976159625,0.2783206533582521,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVAR_TOT,34,0.604966984320962,0.2720347589002768,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVAR_B,35,0.6001897328881103,0.2699835504414468,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__KVAR_C,36,0.5617197929632332,0.2674374970249517,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__FREC,37,0.5171307251946197,0.20353606167141233,0.8296753484434924,0.6310299418473103,MEDIUM
