timestamp_utc,DESF_TA__J2_VAB,DESF_TA__J2_VAN,DESF_TA__J2_VBC,DESF_TA__J2_VBN,DESF_TA__J2_VCA,DESF_TA__J2_VCN,DESF_TA__J2_V_AVG_LL,DESF_TA__J2_V_AVG_LN
2026-02-01 01:28:00+00:00,13.695457,7.9082947,13.701871,7.9081483,13.700175,7.911823,13.700918,7.9122014
2026-02-01 01:29:00+00:00,13.693011,7.9066105,13.699017,7.906596,13.697004,7.910296,13.698213,7.9107943
2026-02-01 01:30:00+00:00,13.702705,7.9124203,13.709527,7.9122505,13.707081,7.915927,13.707924,7.916343
2026-02-01 01:31:00+00:00,13.698562,7.9102283,13.705295,7.9099917,13.703845,7.913937,13.70406,7.913993
2026-02-01 01:32:00+00:00,13.693644,7.9075336,13.700462,7.9071765,13.698424,7.9108567,13.699274,7.911155
2026-02-01 01:33:00+00:00,13.687981,7.9041214,13.694236,7.903865,13.693267,7.9075756,13.694283,7.9081306
2026-02-01 01:34:00+00:00,13.67706,7.89756,13.6817255,7.8974023,13.680945,7.900343,13.683266,7.901852
2026-02-01 01:35:00+00:00,13.661987,7.8893933,13.668405,7.889064,13.666301,7.8921585,13.667639,7.8923287
2026-02-01 01:36:00+00:00,13.62799,7.8686843,13.634809,7.8700166,13.63318,7.873252,13.63455,7.873596
2026-02-01 01:37:00+00:00,13.632351,7.8718696,13.637631,7.871907,13.63673,7.8751965,13.63796,7.8759484
2026-02-01 01:38:00+00:00,13.647547,7.880742,13.655535,7.8817105,13.653462,7.8845944,13.654958,7.8852983
2026-02-01 01:39:00+00:00,13.647254,7.880047,13.6547,7.8810835,13.6525955,7.8842497,13.65434,7.8854585
2026-02-01 01:40:00+00:00,13.6382675,7.8745356,13.645141,7.875892,13.643366,7.879145,13.644661,7.879695
2026-02-01 01:41:00+00:00,13.6158,7.861702,13.622022,7.862718,13.619921,7.8655252,13.621992,7.866146
2026-02-01 01:42:00+00:00,13.617352,7.8627152,13.624317,7.8638697,13.622318,7.867071,13.623995,7.8673015
2026-02-01 01:43:00+00:00,13.625175,7.8670335,13.63231,7.8685913,13.629895,7.8711348,13.630786,7.8714533
2026-02-01 01:44:00+00:00,13.599683,7.8524456,13.606751,7.8541813,13.60455,7.8567643,13.606845,7.8568273
2026-02-01 01:45:00+00:00,13.588525,7.8458276,13.595148,7.8473377,13.592666,7.8503504,13.594582,7.8503036
2026-02-01 01:46:00+00:00,13.593837,7.8496366,13.600446,7.849904,13.598287,7.853154,13.600028,7.8534007
2026-02-01 01:47:00+00:00,13.577938,7.8392572,13.584559,7.8410497,13.581505,7.843224,13.58405,7.8439493
2026-02-01 01:48:00+00:00,13.570458,7.8354063,13.576659,7.8364058,13.574382,7.838842,13.576531,7.8395224
2026-02-01 01:49:00+00:00,13.531725,7.8129025,13.538208,7.8143296,13.5354185,7.817151,13.537865,7.8171735
2026-02-01 01:50:00+00:00,13.548363,7.822926,13.555477,7.8248067,13.553105,7.827038,13.554446,7.827043
2026-02-01 01:51:00+00:00,13.542122,7.8186035,13.549704,7.8212285,13.5464735,7.8234644,13.548715,7.8234663
2026-02-01 01:52:00+00:00,13.555463,7.8261924,13.562253,7.828251,13.558708,7.8305445,13.5613785,7.83062
2026-02-01 01:53:00+00:00,13.613655,7.859993,13.621373,7.8622837,13.616417,7.8639326,13.619762,7.8644733
2026-02-01 01:54:00+00:00,13.621827,7.8650208,13.628346,7.866086,13.626135,7.8692374,13.62786,7.869607
2026-02-01 01:55:00+00:00,13.628611,7.8691874,13.6352415,7.8703003,13.633046,7.8732615,13.634632,7.8736744
2026-02-01 01:56:00+00:00,13.63101,7.870466,13.637843,7.872011,13.635495,7.874431,13.6367,7.87492
2026-02-01 01:57:00+00:00,13.671305,7.8936505,13.678028,7.894628,13.676441,7.8983254,13.67636,7.8978543
2026-02-01 01:58:00+00:00,13.696057,7.9076858,13.703625,7.90948,13.7014,7.9130197,13.702662,7.912952
2026-02-01 01:59:00+00:00,13.722473,7.9235587,13.730755,7.9252143,13.727803,7.927869,13.728835,7.9280753
2026-02-01 02:00:00+00:00,13.753514,7.9407587,13.761021,7.9425383,13.759152,7.94609,13.761397,7.9469275
2026-02-01 02:01:00+00:00,13.753091,7.940795,13.762176,7.94282,13.758039,7.9461403,13.760172,7.9460893
2026-02-01 02:02:00+00:00,13.729119,7.926827,13.7369175,7.928468,13.734671,7.9320354,13.736096,7.931888
2026-02-01 02:03:00+00:00,13.707918,7.914529,13.715926,7.9165363,13.712757,7.9188232,13.714606,7.9196343
2026-02-01 02:04:00+00:00,13.69033,7.9043,13.698794,7.9063797,13.695571,7.90938,13.696987,7.9096627
2026-02-01 02:05:00+00:00,13.681499,7.8988004,13.687966,7.9015136,13.685187,7.903243,13.687857,7.9041696
2026-02-01 02:06:00+00:00,13.651605,7.8816853,13.659497,7.883902,13.655774,7.886703,13.657159,7.8865037
2026-02-01 02:07:00+00:00,13.635467,7.8725963,13.641983,7.8740916,13.638583,7.8764315,13.640646,7.8769336
2026-02-01 02:08:00+00:00,13.643372,7.877557,13.648916,7.878409,13.646926,7.8805046,13.648383,7.8813114
2026-02-01 02:09:00+00:00,13.661227,7.8871922,13.666952,7.8889422,13.663926,7.890884,13.665205,7.8910193
2026-02-01 02:10:00+00:00,13.638132,7.8741226,13.645227,7.875851,13.641963,7.8784633,13.643114,7.8786087
2026-02-01 02:11:00+00:00,13.6015835,7.8534913,13.607558,7.8547506,13.604773,7.8565435,13.606022,7.856778
2026-02-01 02:12:00+00:00,13.604574,7.8549876,13.609275,7.855824,13.606745,7.858092,13.610172,7.8594146
2026-02-01 02:13:00+00:00,13.587432,7.8450274,13.594249,7.8469944,13.591806,7.849194,13.59383,7.8497567
2026-02-01 02:14:00+00:00,13.584817,7.843487,13.590721,7.8449097,13.588432,7.847073,13.590722,7.847963
2026-02-01 02:15:00+00:00,13.574174,7.8377476,13.580225,7.8388247,13.577817,7.841275,13.579605,7.8415217
2026-02-01 02:16:00+00:00,13.614017,7.8606596,13.6189375,7.8619184,13.61719,7.8634953,13.61904,7.864535
2026-02-01 02:17:00+00:00,13.622811,7.865633,13.627021,7.866391,13.626521,7.8689055,13.628193,7.8696923
2026-02-01 02:18:00+00:00,13.629468,7.8695564,13.634666,7.870417,13.632869,7.872909,13.634694,7.873598
2026-02-01 02:19:00+00:00,13.623351,7.8662977,13.629831,7.8669314,13.62816,7.8695483,13.629088,7.870126
2026-02-01 02:20:00+00:00,13.616807,7.861902,13.622302,7.863186,13.620322,7.8651433,13.622588,7.8657193
2026-02-01 02:21:00+00:00,13.631855,7.871069,13.636406,7.87128,13.635292,7.8738523,13.636158,7.8741927
2026-02-01 02:22:00+00:00,13.611637,7.8588853,13.616741,7.859932,13.616047,7.862412,13.616015,7.862555
2026-02-01 02:23:00+00:00,13.616325,7.8623433,13.622074,7.863098,13.621064,7.86601,13.621944,7.866298
2026-02-01 02:24:00+00:00,13.606213,7.8560667,13.612042,7.8571615,13.611111,7.8597236,13.6118,7.860232
2026-02-01 02:25:00+00:00,13.599429,7.8522997,13.604988,7.8532457,13.603477,7.8556595,13.605408,7.8564396
2026-02-01 02:26:00+00:00,13.606432,7.8565807,13.612041,7.857133,13.610712,7.859692,13.612149,7.8603783
2026-02-01 02:27:00+00:00,13.60961,7.8586416,13.615449,7.8592625,13.613974,7.861672,13.615757,7.8626285
2026-02-01 02:28:00+00:00,13.615496,7.8614516,13.619825,7.86176,13.618514,7.863889,13.620214,7.8651233
2026-02-01 02:29:00+00:00,13.62626,7.867733,13.6314,7.8685293,13.6297035,7.8707485,13.631559,7.871707
2026-02-01 02:30:00+00:00,13.622645,7.8659315,13.6285925,7.866876,13.626671,7.8696365,13.628573,7.8698177
2026-02-01 02:31:00+00:00,13.6212,7.8651347,13.626991,7.8661494,13.623886,7.867841,13.6261635,7.868459
2026-02-01 02:32:00+00:00,13.620684,7.864501,13.625882,7.8654933,13.623811,7.867465,13.626059,7.868458
2026-02-01 02:33:00+00:00,13.618241,7.862994,13.624653,7.864433,13.622159,7.8663282,13.624096,7.8673377
2026-02-01 02:34:00+00:00,13.6141615,7.8604255,13.618514,7.861343,13.616253,7.862954,13.61912,7.8645415
2026-02-01 02:35:00+00:00,13.621052,7.864467,13.625686,7.8655076,13.623307,7.8674617,13.625629,7.8684196
2026-02-01 02:36:00+00:00,13.643132,7.876951,13.647454,7.878034,13.645894,7.8797784,13.647601,7.8809867
2026-02-01 02:37:00+00:00,13.646805,7.87908,13.65207,7.8799663,13.650542,7.882353,13.651951,7.8836923
2026-02-01 02:38:00+00:00,13.651481,7.881757,13.656833,7.883051,13.655122,7.885338,13.657166,7.8866606
2026-02-01 02:39:00+00:00,13.66802,7.8916593,13.673707,7.892746,13.671851,7.8949995,13.673816,7.8961453
2026-02-01 02:40:00+00:00,13.652737,7.882824,13.658642,7.8844213,13.657158,7.8864727,13.658448,7.8871984
2026-02-01 02:41:00+00:00,13.642633,7.8770614,13.6485195,7.878267,13.646371,7.8809915,13.649015,7.8819036
2026-02-01 02:42:00+00:00,13.644713,7.878555,13.650261,7.879452,13.648735,7.8817425,13.650377,7.882582
2026-02-01 02:43:00+00:00,13.64252,7.8768396,13.648187,7.878219,13.645478,7.880283,13.647431,7.8808084
2026-02-01 02:44:00+00:00,13.63842,7.8743515,13.643568,7.8756576,13.641166,7.8775706,13.643438,7.8786235
2026-02-01 02:45:00+00:00,13.65168,7.88207,13.657243,7.8836303,13.654617,7.8850317,13.656585,7.8861732
2026-02-01 02:46:00+00:00,13.655658,7.8844404,13.661313,7.885812,13.659221,7.8881345,13.661025,7.8888006
2026-02-01 02:47:00+00:00,13.657075,7.8852386,13.663974,7.887032,13.660252,7.889131,13.662915,7.8898077
2026-02-01 02:48:00+00:00,13.65784,7.885337,13.663323,7.887304,13.660182,7.888717,13.662566,7.889587
2026-02-01 02:49:00+00:00,13.648123,7.8800893,13.654521,7.8817763,13.651147,7.8840094,13.6536255,7.8840456
2026-02-01 02:50:00+00:00,13.636452,7.873453,13.642376,7.87459,13.639799,7.8768997,13.641851,7.8774533
2026-02-01 02:51:00+00:00,13.624087,7.8663507,13.629743,7.867629,13.627387,7.8692,13.629424,7.870036
2026-02-01 02:52:00+00:00,13.621982,7.8650227,13.628432,7.8666515,13.625501,7.8688617,13.627376,7.8690376
2026-02-01 02:53:00+00:00,13.62079,7.864536,13.626381,7.865835,13.624218,7.867754,13.626666,7.8686957
2026-02-01 02:54:00+00:00,13.630484,7.8696876,13.636398,7.871546,13.633106,7.8731112,13.635896,7.8741508
2026-02-01 02:55:00+00:00,13.64583,7.878751,13.651425,7.8799987,13.649415,7.882268,13.651378,7.8829
2026-02-01 02:56:00+00:00,13.662448,7.8882837,13.668867,7.8902345,13.665915,7.8920975,13.667851,7.892588
2026-02-01 02:57:00+00:00,13.673296,7.8946633,13.678352,7.895324,13.677369,7.8978,13.678215,7.898867
2026-02-01 02:58:00+00:00,13.685912,7.902081,13.691336,7.90303,13.689476,7.9056163,13.692412,7.9069486
2026-02-01 02:59:00+00:00,13.683446,7.900556,13.6891775,7.901916,13.687219,7.904335,13.689568,7.9053187
2026-02-01 03:00:00+00:00,13.698499,7.9095383,13.705024,7.9107013,13.702703,7.913347,13.704673,7.914095
2026-02-01 03:01:00+00:00,13.697485,7.9087033,13.703214,7.909924,13.70174,7.9126997,13.703176,7.913135
2026-02-01 03:02:00+00:00,13.684424,7.900621,13.6906805,7.902252,13.687712,7.904404,13.688801,7.9047008
2026-02-01 03:03:00+00:00,13.670264,7.8931365,13.67634,7.8946967,13.673544,7.89637,13.675554,7.896966
2026-02-01 03:04:00+00:00,13.683405,7.900559,13.6883135,7.9016094,13.687132,7.903624,13.688309,7.9046354
2026-02-01 03:05:00+00:00,13.684111,7.901136,13.689064,7.9020343,13.687048,7.903989,13.688593,7.904815
2026-02-01 03:06:00+00:00,13.692132,7.9059625,13.696904,7.906075,13.695421,7.9089804,13.697679,7.90995
2026-02-01 03:07:00+00:00,13.701028,7.910847,13.705468,7.911303,13.704429,7.9132476,13.706209,7.914803
2026-02-01 03:08:00+00:00,13.7274475,7.926435,13.733184,7.926833,13.731109,7.929177,13.732478,7.9301176
2026-02-01 03:09:00+00:00,13.700432,7.9105635,13.706522,7.9110413,13.70409,7.91389,13.704774,7.914286
2026-02-01 03:10:00+00:00,13.676331,7.8966737,13.680994,7.897115,13.679951,7.899803,13.681588,7.9005537
2026-02-01 03:11:00+00:00,13.669023,7.892021,13.67449,7.8930836,13.673017,7.8958254,13.674244,7.896266
2026-02-01 03:12:00+00:00,13.660746,7.8874326,13.665743,7.888424,13.664916,7.8908124,13.666784,7.8920436
2026-02-01 03:13:00+00:00,13.644956,7.878641,13.649382,7.878924,13.64859,7.881576,13.649433,7.882384
2026-02-01 03:14:00+00:00,13.64453,7.8784523,13.650743,7.8791776,13.648489,7.8814025,13.649595,7.882057
2026-02-01 03:15:00+00:00,13.640132,7.876012,13.645294,7.8763914,13.644142,7.879219,13.6458,7.879927
2026-02-01 03:16:00+00:00,13.622256,7.865646,13.628015,7.8675103,13.627405,7.8691874,13.629156,7.8703666
2026-02-01 03:17:00+00:00,13.614864,7.8614335,13.621229,7.8622465,13.61928,7.865124,13.621189,7.8655005
2026-02-01 03:18:00+00:00,13.609867,7.858051,13.615897,7.859527,13.613655,7.8613887,13.615283,7.8620224
2026-02-01 03:19:00+00:00,13.609035,7.8575935,13.613955,7.8586144,13.612976,7.861003,13.614486,7.8619184
2026-02-01 03:20:00+00:00,13.613766,7.8605623,13.6197,7.861593,13.617462,7.864167,13.619705,7.8649898
2026-02-01 03:21:00+00:00,13.630054,7.870246,13.635722,7.8707705,13.634445,7.873395,13.635854,7.874072
2026-02-01 03:22:00+00:00,13.628826,7.869575,13.6344,7.8698344,13.632778,7.8726587,13.63428,7.873144
2026-02-01 03:23:00+00:00,13.629954,7.8700647,13.635788,7.8712463,13.6340475,7.8733544,13.635176,7.8735657
2026-02-01 03:24:00+00:00,13.637624,7.874595,13.642657,7.8751054,13.642054,7.8774157,13.643379,7.8782706
2026-02-01 03:25:00+00:00,13.6392565,7.875711,13.644815,7.876155,13.643172,7.8782673,13.644732,7.8796105
2026-02-01 03:26:00+00:00,13.6391735,7.8753834,13.644367,7.8764515,13.643146,7.8784413,13.645028,7.8796062
2026-02-01 03:27:00+00:00,13.638485,7.8747187,13.642659,7.87505,13.642175,7.877893,13.642839,7.8781033
2026-02-01 03:28:00+00:00,13.629965,7.870593,13.635671,7.870633,13.63475,7.8739467,13.635651,7.873673
2026-02-01 03:29:00+00:00,13.625766,7.8680415,13.631076,7.8684545,13.630927,7.8713818,13.631812,7.8715343
2026-02-01 03:30:00+00:00,13.631927,7.8710456,13.637476,7.871907,13.636783,7.875273,13.637747,7.875388
2026-02-01 03:31:00+00:00,13.63036,7.870435,13.63524,7.870581,13.634466,7.8726873,13.635721,7.8741198
2026-02-01 03:32:00+00:00,13.62009,7.864117,13.625278,7.8655267,13.623487,7.8669806,13.624981,7.867623
2026-02-01 03:33:00+00:00,13.628947,7.8692694,13.63413,7.8702564,13.632984,7.873035,13.634326,7.8731003
2026-02-01 03:34:00+00:00,13.628156,7.868669,13.634193,7.869827,13.632095,7.8722987,13.633454,7.872755
2026-02-01 03:35:00+00:00,13.631842,7.870621,13.637167,7.871806,13.63484,7.8738804,13.637018,7.874765
2026-02-01 03:36:00+00:00,13.639558,7.875481,13.644936,7.8764453,13.643197,7.878445,13.644519,7.8791776
2026-02-01 03:37:00+00:00,13.652087,7.8828,13.656646,7.883234,13.656022,7.8858576,13.65764,7.8866487
2026-02-01 03:38:00+00:00,13.661539,7.889557,13.66864,7.8897147,13.668,7.892866,13.669444,7.893435
2026-02-01 03:39:00+00:00,13.6928,7.9068055,13.698511,7.906753,13.697191,7.9098344,13.699081,7.9106317
2026-02-01 03:40:00+00:00,13.705723,7.9140396,13.711288,7.914284,13.710116,7.9171376,13.711337,7.9177065
2026-02-01 03:41:00+00:00,13.73757,7.9324546,13.741831,7.931652,13.742729,7.936094,13.744427,7.9364395
2026-02-01 03:42:00+00:00,13.744719,7.9367075,13.750015,7.936256,13.750183,7.9402,13.750157,7.940036
2026-02-01 03:43:00+00:00,13.741276,7.9343486,13.749245,7.9355793,13.747439,7.9389534,13.7480345,7.9387293
2026-02-01 03:44:00+00:00,13.748342,7.939264,13.75426,7.9389195,13.75448,7.942548,13.754639,7.942853
2026-02-01 03:45:00+00:00,13.751839,7.9407,13.75764,7.9404573,13.75643,7.943804,13.757093,7.944473
2026-02-01 03:46:00+00:00,13.750769,7.9399924,13.758229,7.9405956,13.756836,7.9447336,13.7576685,7.944924
2026-02-01 03:47:00+00:00,13.762872,7.946631,13.769711,7.9469748,13.768362,7.9507427,13.76882,7.9509077
2026-02-01 03:48:00+00:00,13.71438,7.9192753,13.720484,7.9194026,13.719743,7.9234405,13.720726,7.922722
2026-02-01 03:49:00+00:00,13.734742,7.93037,13.741315,7.931068,13.739096,7.9327517,13.740797,7.93433
2026-02-01 03:50:00+00:00,13.721848,7.9233494,13.728017,7.923717,13.726694,7.927232,13.727447,7.9270053
