timestamp_utc,downtime_flag,ProcessRisk,Dominant_Subsystem,Fusion_Confidence,Severity_Label,SYS_1__Contribution,SYS_2__Contribution,SYS_3__Contribution,SYS_4__Contribution,SYS_5__Contribution,SYS_6__Contribution,STANDALONE__Contribution
2026-02-10 21:15:00+00:00,0,0.10410371535884824,STANDALONE,0.7428571428571428,Normal,0.004920302531218549,0.10075589453588711,0.006721836556583832,0.027994010919167204,0.07062992730045876,0.13586318607534204,0.1944541629883905
2026-02-10 21:16:00+00:00,0,0.10316700787290528,SYS_6,0.7428571428571428,Normal,0.003801890794759947,0.0973971935240298,0.007345277288234453,0.02643783936494925,0.05624307764331867,0.17505349072275056,0.17018967263273474
2026-02-10 21:17:00+00:00,0,0.11414063095049316,STANDALONE,0.7428571428571428,Normal,0.0033142162886033713,0.06983481368311073,0.007118967995115586,0.03806273215871057,0.05624307764331867,0.17936062741828157,0.23959684689683017
2026-02-10 21:18:00+00:00,0,0.10490432560059298,STANDALONE,0.7428571428571428,Normal,0.004422418223057344,0.08928836421560422,0.007238832858620192,0.02815285670563192,0.09190417620407497,0.16129413833742715,0.16320170762771086
2026-02-10 21:19:00+00:00,0,0.11127077727489443,STANDALONE,0.7428571428571428,Normal,0.006298735779944944,0.08167674400317995,0.004916440514619344,0.054898846959005154,0.09190417620407497,0.16939528314404204,0.16951781633729235
2026-02-10 21:20:00+00:00,0,0.10739280057670729,STANDALONE,0.7142857142857143,Normal,0.005067270818476617,0.07466083171442929,0.0036769864532243015,0.046338304671772364,0.09190417620407497,0.12840124898797467,0.18691518510751223
2026-02-10 21:21:00+00:00,0,0.1034717272542296,STANDALONE,0.7428571428571428,Normal,0.009498846245631696,0.0741070020539753,0.003211857439395698,0.0677785796878417,0.09190417620407497,0.13821811045288762,0.15333441067290407
2026-02-10 21:22:00+00:00,0,0.122081214800505,STANDALONE,0.7428571428571428,Normal,0.00454439410295751,0.06355559392147699,0.0031234715213411947,0.07570642723466516,0.09190417620407497,0.1420403703740902,0.25394788482483194
2026-02-10 21:23:00+00:00,0,0.11471628953303813,STANDALONE,0.7333333333333333,Normal,0.006613269375220683,0.08403207794089974,0.004035523369973103,0.08686357938100496,0.09190417620407497,0.13721619027581783,0.17821213753643397
2026-02-10 21:24:00+00:00,0,0.13715662922505423,STANDALONE,0.7333333333333333,Normal,0.02574878554244927,0.08943750711708938,0.005354471966498266,0.12353233089345206,0.09190417620407497,0.1551429876538052,0.2129504386828087
2026-02-10 21:25:00+00:00,0,0.13721169345712422,STANDALONE,0.7333333333333333,Normal,0.00454439410295751,0.08817735467043025,0.005344895487462635,0.12536696858396906,0.09190417620407497,0.1370045088224805,0.25201106324731287
2026-02-10 21:26:00+00:00,0,0.13754048763378404,STANDALONE,0.7333333333333333,Normal,0.0039383945269137275,0.09102022255628907,0.0049548787688589455,0.1455106307857553,0.10102604527124735,0.13823699809503426,0.2213540012247309
2026-02-10 21:27:00+00:00,0,0.147777121715012,STANDALONE,0.7333333333333333,Normal,0.006922873065815335,0.10434463234013697,0.0075387065798500795,0.16343992918813244,0.14073989694687172,0.15159239133853805,0.1840107968221549
2026-02-10 21:28:00+00:00,0,0.1586305665394609,STANDALONE,0.7047619047619048,Normal,0.006028508388934249,0.06514822515889854,0.0058047584267058696,0.12155416722669048,0.14073989694687172,0.16427977412382724,0.27902213290905126
2026-02-10 21:29:00+00:00,0,0.12719503990674977,SYS_6,0.7333333333333333,Normal,0.004658412982933193,0.09811264152436373,0.003490659595315366,0.12255339354018456,0.09834296083801729,0.16296387795220738,0.162812593026911
2026-02-10 21:30:00+00:00,0,0.12392113973114749,SYS_6,0.7333333333333333,Normal,0.005376079580047707,0.09393331504333918,0.0039494632810177675,0.12191796480939876,0.09834296083801729,0.16262288602571076,0.149985848948237
2026-02-10 21:31:00+00:00,0,0.12966879892505506,STANDALONE,0.7333333333333333,Normal,0.00828525639973293,0.0912863832587684,0.003851880196415135,0.14567436607959552,0.10102604527124735,0.14470872717958616,0.17080051072662503
2026-02-10 21:32:00+00:00,0,0.1361540410032984,SYS_6,0.7333333333333333,Normal,0.006045376058650775,0.09602468507227786,0.003181367411432738,0.14625601612385336,0.10102604527124735,0.17470413283286526,0.17168645574147803
2026-02-10 21:33:00+00:00,0,0.13246877472409477,STANDALONE,0.7333333333333333,Normal,0.016586931741678818,0.06884476566150213,0.005784636339918182,0.14558474820915412,0.10102604527124735,0.1517078546618801,0.19047139635632684
2026-02-10 21:34:00+00:00,0,0.135221662284441,STANDALONE,0.7333333333333333,Normal,0.0034419761677316895,0.05753915843241975,0.00508384725678275,0.16616797800163902,0.10102604527124735,0.12653360135535155,0.23434526126050825
2026-02-10 21:35:00+00:00,0,0.15162784989108807,STANDALONE,0.7047619047619048,Normal,0.003759461045527606,0.03053787186573068,0.0011483460344073216,0.16958327303267293,0.10102604527124735,0.14049255204508174,0.30148317835097865
2026-02-10 21:36:00+00:00,0,0.13277305243354204,STANDALONE,0.7333333333333333,Normal,0.004142279643986983,0.08074778792670127,0.00466095557255767,0.1852257029755183,0.10102604527124735,0.11837772280693984,0.18738784295629485
2026-02-10 21:37:00+00:00,0,0.1283833787378772,STANDALONE,0.7333333333333333,Normal,0.0005465336916059282,0.06719291794630484,0.005444301766388142,0.16037043250521915,0.10102604527124735,0.12056546680453628,0.20388898081963489
2026-02-10 21:38:00+00:00,0,0.11749605553603928,SYS_4,0.7333333333333333,Normal,0.003350204745372688,0.07107939586754629,0.006113630273817495,0.16235696860355608,0.10102604527124735,0.12425600216973356,0.13496417266202201
