timestamp_utc,downtime_flag,ProcessRisk,Significance,Significance_MuHist,Significance_SigHist,Fusion_Confidence,Total_Weight,Severity_Label,Source_SYS_1__Score,Source_SYS_1__Weight,Source_SYS_2__Score,Source_SYS_2__Weight,Source_SYS_3__Score,Source_SYS_3__Weight,Source_SYS_4__Score,Source_SYS_4__Weight,Source_STANDALONE__Score,Source_STANDALONE__Weight
2026-02-05 05:00:00+00:00,0,0.08242061423820167,-0.7191003755813593,0.11345233005045245,0.04315352469001713,0.72,3.6,Normal,0.03503941772861604,0.7000000000000001,0.008452284962670854,0.7,0.03021907634067354,0.5,0.03194024238755928,0.7000000000000001,0.22880231235620307,1.0
2026-02-05 05:01:00+00:00,0,0.07758771139480604,-0.8298825768042304,0.1133959361417461,0.04314854383957893,0.76,3.8,Normal,0.03310310486395702,0.7000000000000001,0.009084219258100552,0.7,0.05919842958226192,0.7,0.056905587051671466,0.7000000000000001,0.18402936554694635,1.0
2026-02-05 05:02:00+00:00,0,0.14342315044842704,0.6971405102605959,0.11336659693906043,0.043114053862873744,0.6361538461538461,3.1807692307692306,Normal,0.039264490193169264,0.6833333333333335,0.004947310806585934,0.7,0.05919842958226192,0.2,0.05576177904691153,0.7000000000000001,0.41788963719063765,0.8974358974358975
2026-02-05 05:03:00+00:00,0,0.0781776373353817,-0.8152259874194608,0.11333258024596751,0.0431229419241973,0.76,3.8,Normal,0.04373212652566888,0.7000000000000001,0.010989710289866625,0.7,0.05278938469595751,0.7,0.06450143450234613,0.7000000000000001,0.1766661634465394,1.0
2026-02-05 05:04:00+00:00,0,0.1281912721966629,0.34572702278678535,0.1132949754647402,0.04308687418139559,0.72,3.6,Normal,0.06842526648923002,0.7000000000000001,0.012153462231713038,0.7,0.007370904596121848,0.5,0.09237014347948103,0.7000000000000001,0.3367389183515414,1.0
2026-02-05 05:05:00+00:00,0,0.14375534282366734,0.7069807112041074,0.11329416619936171,0.043086290957535606,0.72,3.6,Normal,0.0902554760171204,0.7000000000000001,0.005204975000828592,0.7,0.13388279604378317,0.5,0.046972867672239814,0.7000000000000001,0.35087451449773205,1.0
2026-02-05 05:06:00+00:00,0,0.13354338409200783,0.4702726033491468,0.11328409058695797,0.0430798931529691,0.76,3.8,Normal,0.10712987468559657,0.7000000000000001,0.011721673074983997,0.7,0.05278938469595751,0.7,0.09000331316385243,0.7000000000000001,0.32431388895079016,1.0
2026-02-05 05:07:00+00:00,0,0.11371086539870902,0.010349429411181811,0.11326507618852562,0.04307379590431888,0.74,3.7,Normal,0.1032269071196081,0.7000000000000001,0.013037558132057396,0.7,0.03678935023985685,0.6,0.051842094011588666,0.7000000000000001,0.28098200148414004,1.0
2026-02-05 05:08:00+00:00,0,0.19513682108238087,1.897745605322328,0.11330233341176935,0.043121948190053695,0.7033333333333334,3.5166666666666666,Mild,0.12014067180427383,0.6166666666666667,0.0144231243344573,0.7,0.17987333635587882,0.5,0.07117488074363702,0.7000000000000001,0.4622891367458332,1.0
2026-02-05 05:09:00+00:00,0,0.3253662732372921,4.872856009676071,0.11347384586006157,0.043484237366438486,0.64,3.2,Critical,0.2490701460682072,0.5,0.013675925555035854,0.5,0.46710048599980436,0.5,0.10212807510950679,0.7000000000000001,0.6047591462248191,1.0
2026-02-05 05:10:00+00:00,0,0.44862822938675506,7.54630670906008,0.11374393494924416,0.04437724404117441,0.6900000000000001,3.45,Critical,0.21903705322207312,0.5,0.020164841979057976,0.5,0.9314482642851575,0.75,0.15430218641307814,0.7000000000000001,0.6215687195669991,1.0
2026-02-05 05:11:00+00:00,0,0.362378108234704,5.539169607356812,0.11395810564001375,0.044847877967981495,0.6025641025641025,3.0128205128205128,Critical,0.178049377219686,0.5,0.02466761653486568,0.5,0.9314482642851575,0.4,0.10641744278323526,0.7000000000000001,0.5952431845466473,0.9128205128205129
