start_ts,end_ts,duration_minutes,severity,class,sensor_id,sensor_max_score,sensor_mean_score,affected_sensor_count,affected_sensors,max_score,mean_score,threshold
2026-02-08 20:58:00+00:00,2026-02-08 21:06:00+00:00,9,HIGH,SYS_4,DESF_TA__RTD_3,1.136867880821228,1.0383713642756145,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.38342330844659184,0.3274057409387354,ADAPTIVE
2026-02-10 13:29:00+00:00,2026-02-10 13:48:00+00:00,20,HIGH,SYS_4,DESF_TA__RTD_3,2.3558897972106934,1.8056261599063874,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.9561431502510406,0.7340833344758507,ADAPTIVE
2026-02-10 18:07:00+00:00,2026-02-10 18:56:00+00:00,50,HIGH,SYS_4,TT5449012H,2.552236318588257,1.5829259292645887,1,TT5449012H,0.6730759072140451,0.4174493161674503,ADAPTIVE
2026-02-02 00:01:00+00:00,2026-02-02 00:18:00+00:00,18,HIGH,SYS_5,DESF_TA__RTD_7,1.5335241556167603,1.292674978574117,2,DESF_TA__RTD_7|DESF_TA__RTD_4,0.3624390648433341,0.3147126137915074,ADAPTIVE
2026-02-02 14:43:00+00:00,2026-02-02 14:49:00+00:00,7,HIGH,SYS_5,DESF_TA__RTD_6,1.5757980346679688,1.4337948560714722,3,DESF_TA__RTD_6|DESF_TA__RTD_8|DESF_TA__RTD_7,0.36918234100239555,0.3205860995235202,ADAPTIVE
2026-02-02 21:17:00+00:00,2026-02-02 21:21:00+00:00,5,HIGH,SYS_5,DESF_TA__RTD_6,1.2331968545913696,1.2331968545913696,4,DESF_TA__RTD_6|DESF_TA__RTD_8|DESF_TA__RTD_7|DESF_TA__RTD_5,0.4066433884166171,0.4066433884166171,ADAPTIVE
2026-02-03 04:16:00+00:00,2026-02-03 04:46:00+00:00,31,HIGH,SYS_5,DESF_TA__RTD_8,3.888444662094116,1.2706029238524261,5,DESF_TA__RTD_8|DESF_TA__RTD_7|DESF_TA__RTD_4|DESF_TA__RTD_6|DESF_TA__RTD_5,0.7979487608655915,0.5234164064633383,ADAPTIVE
2026-02-04 06:13:00+00:00,2026-02-04 06:50:00+00:00,38,HIGH,SYS_5,DESF_TA__RTD_4,1.6560100317001343,1.123586024108686,3,DESF_TA__RTD_4|DESF_TA__RTD_8|DESF_TA__RTD_5,0.4862663459134679,0.3923041839221174,ADAPTIVE
2026-02-05 05:38:00+00:00,2026-02-05 05:52:00+00:00,15,HIGH,SYS_5,DESF_TA__RTD_8,1.4892172813415527,1.0025681807444646,4,DESF_TA__RTD_8|DESF_TA__RTD_5|DESF_TA__RTD_4|DESF_TA__RTD_6,0.408517252428697,0.35025707609030765,ADAPTIVE
2026-02-05 07:39:00+00:00,2026-02-05 07:44:00+00:00,6,HIGH,SYS_5,DESF_TA__RTD_4,1.683465600013733,1.330703725417455,3,DESF_TA__RTD_4|DESF_TA__RTD_8|DESF_TA__RTD_5,0.4858817672220806,0.45521166205404784,ADAPTIVE
2026-02-05 15:01:00+00:00,2026-02-05 15:09:00+00:00,9,HIGH,SYS_5,DESF_TA__RTD_4,1.0667510032653809,0.970790167649587,3,DESF_TA__RTD_4|DESF_TA__RTD_8|DESF_TA__RTD_5,0.36604703267389516,0.35618124889045144,ADAPTIVE
2026-02-06 05:52:00+00:00,2026-02-06 06:09:00+00:00,18,HIGH,SYS_5,DESF_TA__RTD_4,1.509338140487671,0.9129257233192524,3,DESF_TA__RTD_4|DESF_TA__RTD_5|DESF_TA__RTD_8,0.5451033077202739,0.43639207443160255,ADAPTIVE
2026-02-07 10:53:00+00:00,2026-02-07 11:00:00+00:00,8,HIGH,SYS_5,DESF_TA__RTD_7,1.9046344757080078,1.310864418745041,3,DESF_TA__RTD_7|DESF_TA__RTD_6|DESF_TA__RTD_4,0.4482381558466891,0.36525278809261996,ADAPTIVE
2026-02-07 15:09:00+00:00,2026-02-07 15:14:00+00:00,6,HIGH,SYS_5,DESF_TA__RTD_8,1.1968241930007935,1.1893800695737202,3,DESF_TA__RTD_8|DESF_TA__RTD_6|DESF_TA__RTD_5,0.3896384048673682,0.38345795542797584,ADAPTIVE
2026-02-09 16:59:00+00:00,2026-02-09 17:06:00+00:00,8,HIGH,SYS_5,DESF_TA__RTD_7,1.3394510746002197,1.3394510746002197,2,DESF_TA__RTD_7|DESF_TA__RTD_6,0.3930624289799759,0.3930624289799759,ADAPTIVE
2026-02-09 23:07:00+00:00,2026-02-09 23:14:00+00:00,8,HIGH,SYS_5,DESF_TA__RTD_7,1.552947759628296,0.6531713753938675,4,DESF_TA__RTD_7|DESF_TA__RTD_6|DESF_TA__RTD_8|DESF_TA__RTD_5,0.4245779791852867,0.3638151452569809,ADAPTIVE
2026-02-10 18:17:00+00:00,2026-02-10 18:29:00+00:00,13,HIGH,SYS_5,DESF_TA__RTD_8,3.3757214546203613,1.237010723600785,5,DESF_TA__RTD_8|DESF_TA__RTD_5|DESF_TA__RTD_7|DESF_TA__RTD_6|DESF_TA__RTD_4,0.9999999998499288,0.6992207860158404,ADAPTIVE
2026-02-01 10:48:00+00:00,2026-02-01 10:57:00+00:00,10,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.5652425289154053,1.2439082980155944,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.38412213843776205,0.34615526771579025,ADAPTIVE
2026-02-01 11:12:00+00:00,2026-02-01 11:25:00+00:00,14,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.6104559898376465,1.1835843367236,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.3833613954314791,0.3326298004859266,ADAPTIVE
2026-02-02 14:50:00+00:00,2026-02-02 15:10:00+00:00,21,HIGH,SYS_6,DESF_TA__J2_V_AVG_LN,2.7283005714416504,2.448324595178877,8,DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VBN,0.3434794726011619,0.27693142216379163,ADAPTIVE
2026-02-02 20:34:00+00:00,2026-02-02 20:56:00+00:00,23,HIGH,SYS_6,DESF_TA__J2_VAN,1.4172857999801636,0.9293610362902932,8,DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN,0.2671275597487798,0.18893665266919585,ADAPTIVE
2026-02-03 03:18:00+00:00,2026-02-03 03:25:00+00:00,8,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.5005420446395874,0.9567319974303246,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_VAB,0.4049407144995801,0.25184233908256165,ADAPTIVE
2026-02-03 04:24:00+00:00,2026-02-03 04:37:00+00:00,14,HIGH,SYS_6,DESF_TA__J2_VAN,1.7904729843139648,1.5224931998686357,8,DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN,0.27496844275693944,0.2365778724944105,ADAPTIVE
2026-02-03 16:57:00+00:00,2026-02-03 17:52:00+00:00,56,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,2.1154866218566895,1.5906759090721607,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__J2_VAN|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LN,0.4918620773729953,0.3785543145271407,ADAPTIVE
2026-02-03 18:22:00+00:00,2026-02-03 18:26:00+00:00,5,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,2.1403605937957764,1.900742244720459,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LN,0.4852441922973418,0.46261860368877156,ADAPTIVE
2026-02-05 03:18:00+00:00,2026-02-05 03:24:00+00:00,7,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.4897352457046509,1.2306558404650008,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VAB,0.36961170035713226,0.3355613604767164,ADAPTIVE
2026-02-05 05:06:00+00:00,2026-02-05 05:24:00+00:00,19,HIGH,SYS_6,DESF_TA__J2_VBC,1.6167725324630737,1.1838432754340924,8,DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.3596558208340057,0.2768709383702516,ADAPTIVE
2026-02-05 07:56:00+00:00,2026-02-05 08:08:00+00:00,13,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.6968917846679688,1.1212581808750446,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VAN|DESF_TA__J2_VCN|DESF_TA__J2_VCA,0.382987387080224,0.32172587818083065,ADAPTIVE
2026-02-05 08:21:00+00:00,2026-02-05 08:34:00+00:00,14,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,4.030248165130615,1.4214599771159036,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VBN,0.9999999999530433,0.38165406913391653,ADAPTIVE
2026-02-05 08:41:00+00:00,2026-02-05 08:50:00+00:00,10,HIGH,SYS_6,DESF_TA__J2_V_AVG_LL,1.6098517179489136,1.0641149491071702,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.39919616397368246,0.3117324779399214,ADAPTIVE
2026-02-05 08:57:00+00:00,2026-02-05 09:13:00+00:00,17,HIGH,SYS_6,DESF_TA__J2_VBC,1.63313889503479,1.3144120538935942,8,DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VCN|DESF_TA__J2_VCA,0.38788158989007715,0.34276899180072906,ADAPTIVE
2026-02-05 09:23:00+00:00,2026-02-05 09:42:00+00:00,20,HIGH,SYS_6,DESF_TA__J2_VBN,1.7212588787078857,1.2605357944965363,8,DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.39482292515746265,0.34223644967608324,ADAPTIVE
