timestamp_utc,VT5449013H,VT5449016H,VT5449011H,VT5449017A,VT5449012H,DESF_TA__PF_A,TT5449017H,DESF_TA__RTD_2,VT5449012A,VT5449017H,TT5449018H,DESF_TA__MWH_DEL,DESF_TA__FREC
2026-02-03 19:12:00+00:00,0.7821998,0.9973005,0.6781913,1.4745392,0.63030434,7.5,47.77466,56.666668,0.90442985,1.0094434,93.63865,32871.062,60.020885
2026-02-03 19:13:00+00:00,0.8109683,1.006058,0.7044587,1.4793186,0.64852345,7.4545455,47.777237,56.666668,0.92824084,0.8721478,95.062,32871.12,60.003498
2026-02-03 19:14:00+00:00,0.77655315,1.0247228,0.62776506,1.4217582,0.603688,7.5454545,47.70104,56.666668,0.8807413,1.0623264,96.08721,32871.176,59.9859
2026-02-03 19:15:00+00:00,0.82908636,1.0855958,0.6481124,1.6034688,0.6493544,7.3333335,47.612736,56.666668,0.9463691,1.204831,96.76009,32871.23,60.025276
2026-02-03 19:16:00+00:00,0.7357154,1.0086148,0.65229553,1.446769,0.557131,7.1764708,47.61319,56.666668,0.87157387,1.0848606,99.43255,32871.285,59.9969
2026-02-03 19:17:00+00:00,0.7447173,1.044746,0.7091062,1.4836991,0.63708514,7.4761906,47.66897,56.666668,0.8710234,1.0906485,99.74131,32871.34,60.025375
2026-02-03 19:18:00+00:00,0.7936503,0.9651948,0.66434413,1.4241806,0.59482145,6.888889,47.73845,56.666668,0.90121,0.9664383,97.25057,32871.39,59.973183
2026-02-03 19:19:00+00:00,0.56628925,0.8307146,0.60132986,1.1358845,0.5386296,5.6923075,47.75535,56.666668,0.81311685,0.6159368,93.35757,32871.43,60.000717
2026-02-03 19:20:00+00:00,0.7166527,0.9594998,0.6872712,1.4361869,0.55458736,7.5,47.770336,56.666668,0.87058526,1.2787071,90.53042,32871.473,59.98724
2026-02-03 19:21:00+00:00,0.77079076,1.0299387,0.66813666,1.3935311,0.58769494,7.5,47.76496,56.666668,0.8422193,1.234138,98.49723,32871.53,60.0167
2026-02-03 19:22:00+00:00,0.7551645,0.95566654,0.65127647,1.3440237,0.5922239,7.4444447,47.801556,56.666668,0.93230075,1.2199744,99.95387,32871.594,59.97795
2026-02-03 19:23:00+00:00,0.71555966,0.9660875,0.6859894,1.4420493,0.629616,8.0,47.990376,56.666668,0.9161628,1.2745687,100.0,32871.66,60.003048
2026-02-03 19:24:00+00:00,0.7966246,1.0135107,0.6023051,1.4596944,0.6033368,7.3333335,48.15879,56.666668,0.9252349,1.0581385,99.96678,32871.727,60.009502
2026-02-03 19:25:00+00:00,0.73094803,0.9864605,0.6339602,1.4667748,0.5720134,7.5555553,48.14956,56.666668,0.8792993,0.94925433,95.84306,32871.79,59.998314
2026-02-03 19:26:00+00:00,0.7826243,0.9997864,0.7007813,1.4232689,0.6522416,,48.13751,56.666668,0.95381784,1.1023514,93.52812,32871.85,59.981308
2026-02-03 19:27:00+00:00,0.7862018,0.940358,0.6799379,1.5237522,0.62712646,7.5,48.145863,56.666668,0.9481892,1.031516,93.0584,32871.92,60.033943
2026-02-03 19:28:00+00:00,0.7444394,0.9404173,0.6356523,1.4363408,0.5969208,7.4,48.07974,57.5,0.8711268,0.94808304,92.359665,32871.98,60.014782
2026-02-03 19:29:00+00:00,0.7586852,0.9861083,0.7102433,1.5441549,0.6556638,7.3333335,48.134136,57.666668,0.9587233,1.0966587,92.823814,32872.035,59.962112
2026-02-03 19:30:00+00:00,0.7994527,0.9601785,0.6689505,1.4176509,0.6404309,,48.266552,57.666668,0.919716,1.3622547,94.220474,32872.094,59.99306
2026-02-03 19:31:00+00:00,0.78762794,0.9544386,0.6637859,1.387558,0.6658105,7.5,48.34107,57.666668,0.9296334,1.1270852,93.14482,32872.156,59.990948
2026-02-03 19:32:00+00:00,0.70659596,1.02772,0.67751646,1.4227536,0.59851235,7.4615383,48.389935,57.666668,0.91048276,1.1478705,92.69976,32872.215,59.982906
2026-02-03 19:33:00+00:00,0.69259447,0.90964204,0.68941945,1.4250048,0.5778164,7.5555553,48.417194,57.666668,0.90430135,0.97979355,92.992195,32872.273,59.99819
2026-02-03 19:34:00+00:00,0.7442906,0.8873756,0.66497153,1.4814898,0.5724491,7.5,48.34868,57.666668,1.0071905,1.0319246,90.99822,32872.324,60.03105
2026-02-03 19:35:00+00:00,0.72798777,0.93415713,0.65742815,1.4333476,0.59345734,7.3333335,48.251503,57.666668,0.9876151,1.0538796,92.65521,32872.38,60.030727
2026-02-03 19:36:00+00:00,0.67308944,0.88497347,0.6035921,1.2596068,0.5383986,6.6,48.13459,57.666668,0.81388694,0.9604681,87.456505,32872.434,59.98541
2026-02-03 19:37:00+00:00,0.83719784,1.0484884,0.7388351,1.5816804,0.6485903,,48.114834,57.666668,0.90901566,1.0421672,90.83524,32872.492,59.985237
2026-02-03 19:38:00+00:00,0.69401675,0.9313811,0.7582973,1.3390082,0.63757473,6.75,48.146095,57.666668,0.93974,0.9725403,96.24613,32872.56,59.998108
2026-02-03 19:39:00+00:00,0.69287366,0.9542208,0.6111994,1.3507277,0.5439426,7.117647,48.276077,57.666668,0.8651841,0.8974526,91.97471,32872.613,60.0236
2026-02-03 19:40:00+00:00,0.8126688,0.97670895,0.6869834,1.5049546,0.6690111,,48.29409,57.666668,0.9279631,0.9687772,92.17974,32872.676,60.001606
2026-02-03 19:41:00+00:00,0.74506366,1.0033672,0.60560423,1.4303465,0.54552346,6.7058825,48.157078,57.666668,0.8562528,0.84194976,94.84243,32872.74,59.997746
2026-02-03 19:42:00+00:00,0.610615,0.96201664,0.5847611,1.3471006,0.5285575,7.5,48.001873,57.5,0.92222935,0.84833723,96.654495,32872.79,60.00911
2026-02-03 19:43:00+00:00,0.76023453,0.9931695,0.69344723,1.4968349,0.62338233,,47.9409,57.333332,0.9611756,0.83561766,86.73066,32872.85,59.989243
2026-02-03 19:44:00+00:00,0.7282044,0.9539735,0.63069326,1.3029641,0.56483126,6.571429,47.88764,57.333332,0.9118885,0.7874653,85.40986,32872.91,60.00387
2026-02-03 19:45:00+00:00,0.6625226,0.83699024,0.64204544,1.1975604,0.53130716,6.9,47.852093,57.333332,0.86377203,0.81057835,88.18117,32872.957,59.96408
2026-02-03 19:46:00+00:00,0.73942786,0.9157078,0.64547664,1.4212928,0.56130666,8.0,47.831123,57.333332,0.9505498,0.88666445,89.280846,32873.016,59.992973
2026-02-03 19:47:00+00:00,0.75735956,0.97740275,0.6300838,1.349797,0.5774597,7.0666666,47.809406,57.333332,0.92919374,0.9315342,87.89069,32873.074,59.967022
2026-02-03 19:48:00+00:00,0.75030977,1.0264419,0.59597844,1.391898,0.5729705,7.6,47.83171,57.333332,0.9060671,0.90378124,84.76435,32873.133,59.996273
2026-02-03 19:49:00+00:00,0.8349201,0.9857146,0.5777286,1.5362567,0.5669172,,47.77752,57.333332,0.90476763,1.0496643,85.51965,32873.2,59.975574
2026-02-03 19:50:00+00:00,0.7744784,0.9555243,0.61595,1.3756065,0.5566678,7.5,47.68166,57.333332,0.87380093,1.0184993,85.239334,32873.266,60.011127
2026-02-03 19:51:00+00:00,0.68226355,0.93081295,0.58404016,1.347685,0.5488836,7.357143,47.666595,57.333332,0.8683695,1.0037472,84.54832,32873.32,59.995598
2026-02-03 19:52:00+00:00,0.78295714,1.0264075,0.6505409,1.4148589,0.60815966,,47.654835,57.333332,0.94903964,1.1174089,86.37484,32873.383,59.99262
2026-02-03 19:53:00+00:00,0.69536424,0.9340526,0.6236595,1.4300951,0.57309335,7.0,47.70112,57.333332,0.9678755,0.9979865,91.34395,32873.45,59.995502
2026-02-03 19:54:00+00:00,0.6968985,0.96810126,0.60948515,1.3383261,0.5750617,7.2727275,47.836338,57.333332,0.86949176,1.0187023,96.30386,32873.508,60.020584
2026-02-03 19:55:00+00:00,0.68734294,0.985875,0.6159856,1.3452864,0.5649077,7.6,47.78596,57.333332,0.9190802,0.8527279,91.47782,32873.56,60.006077
2026-02-03 19:56:00+00:00,0.70906776,0.91679394,0.67472035,1.4107524,0.59784496,7.3333335,47.795467,57.333332,0.9959307,1.0859313,90.044205,32873.62,60.017868
2026-02-03 19:57:00+00:00,0.6961653,0.9076343,0.6608582,1.3775903,0.55080014,7.25,47.765812,57.333332,0.9159853,0.88703847,89.72674,32873.684,60.01616
2026-02-03 19:58:00+00:00,0.6522378,0.93975115,0.60888696,1.3079469,0.5479759,6.7894735,47.710197,57.333332,0.98729974,0.9422666,86.290535,32873.74,60.027554
2026-02-03 19:59:00+00:00,0.71230507,0.8710799,0.63258386,1.3475753,0.5417699,7.6666665,47.723007,57.333332,0.93384427,0.9125454,89.258194,32873.79,60.01926
2026-02-03 20:00:00+00:00,0.77612174,0.9347225,0.6235313,1.3938618,0.551896,7.0,47.824577,57.333332,0.91561097,0.94695956,84.90937,32873.85,60.03326
2026-02-03 20:01:00+00:00,0.7133091,0.8761749,0.5933424,1.3189436,0.5592055,7.1666665,47.770546,57.333332,0.97438633,0.84655523,90.7625,32873.914,60.00128
2026-02-03 20:02:00+00:00,0.64356977,0.8503952,0.62885064,1.2780175,0.55888164,6.875,47.665535,57.333332,0.9772164,0.75589085,91.64121,32873.965,60.00337
2026-02-03 20:03:00+00:00,0.7041808,0.9165632,0.64069813,1.3654104,0.50528014,,47.61682,57.333332,0.9660329,0.98325604,86.6806,32874.023,59.99338
2026-02-03 20:04:00+00:00,0.7750365,0.92955416,0.6812878,1.3422405,0.5737224,7.3333335,47.68956,57.333332,0.92893064,0.957147,87.01012,32874.086,60.022476
2026-02-03 20:05:00+00:00,0.67311937,0.8698558,0.6505288,1.2654923,0.52777183,7.5454545,47.735733,57.333332,0.88034075,0.8591031,86.571175,32874.145,59.99995
2026-02-03 20:06:00+00:00,0.71307987,0.97968954,0.64198357,1.3980128,0.6117657,,47.72568,57.333332,0.937273,0.9354839,87.64526,32874.203,59.993797
2026-02-03 20:07:00+00:00,0.681051,0.8977509,0.6199282,1.3020921,0.5437121,7.125,47.7355,57.333332,0.9493301,0.87782377,93.131615,32874.26,60.002632
2026-02-03 20:08:00+00:00,0.6499185,0.84862006,0.579082,1.2426676,0.54522955,6.714286,47.704834,57.333332,0.8838116,0.7899448,91.79716,32874.316,60.03405
2026-02-03 20:09:00+00:00,0.624498,0.88795125,0.59877163,1.2954444,0.5585559,7.5,47.711414,57.333332,0.8716887,0.82163,92.587875,32874.363,60.000286
2026-02-03 20:10:00+00:00,0.7186071,0.9862262,0.6012711,1.3788347,0.59201026,7.4,47.712303,57.333332,0.9655736,0.97751015,97.04507,32874.418,60.005325
2026-02-03 20:11:00+00:00,0.6924969,0.9080206,0.666942,1.3474234,0.58053595,7.5384617,47.78909,57.333332,0.91987467,1.1279356,99.8133,32874.477,59.987312
2026-02-03 20:12:00+00:00,0.74510705,0.91406065,0.6309248,1.4210584,0.6010276,7.5,48.043167,57.333332,0.92395335,1.0553739,93.14285,32874.535,60.038647
2026-02-03 20:13:00+00:00,0.706356,0.92991936,0.6173742,1.4014761,0.5473749,7.5,48.09122,57.333332,0.90260524,1.1079593,87.3642,32874.594,60.033398
2026-02-03 20:14:00+00:00,0.78757006,0.8888634,0.6372077,1.37022,0.5738857,7.4615383,48.092052,57.333332,0.92158157,1.2219118,85.68909,32874.652,60.006104
2026-02-03 20:15:00+00:00,0.68826944,0.9560598,0.64022535,1.329265,0.556134,7.5263157,48.086132,57.333332,0.9325436,1.3008299,94.62523,32874.71,59.965054
2026-02-03 20:16:00+00:00,0.67618954,0.865806,0.6809067,1.4195396,0.5779257,7.5,48.05877,57.333332,0.93984884,1.2681917,96.66746,32874.77,59.993732
2026-02-03 20:17:00+00:00,0.7518227,0.9091253,0.600551,1.4145454,0.5921702,7.5,47.98189,57.333332,0.8648437,1.3225533,96.25952,32874.83,60.02308
2026-02-03 20:18:00+00:00,0.794066,0.930012,0.70082635,1.4343041,0.59903675,7.5,47.9869,57.333332,0.97882646,1.272839,94.99771,32874.887,59.97563
2026-02-03 20:19:00+00:00,0.7198273,0.9675978,0.6439243,1.3815423,0.6142943,7.4666667,47.90132,57.333332,0.9907742,1.2102413,91.65128,32874.953,59.9935
2026-02-03 20:20:00+00:00,0.7372469,0.94994324,0.6488211,1.4171005,0.60066456,7.5384617,47.78773,57.333332,1.00425,1.0823598,91.04392,32875.01,59.981457
2026-02-03 20:21:00+00:00,0.7407304,0.9526947,0.6749325,1.448644,0.5787225,7.5,47.829323,57.666668,0.9892638,0.9851883,92.0507,32875.07,60.000435
2026-02-03 20:22:00+00:00,0.78421164,0.92292476,0.6185363,1.4710307,0.5707114,7.5,47.887566,57.666668,1.0048124,1.0749784,93.52311,32875.133,59.98535
2026-02-03 20:23:00+00:00,0.8053173,1.0767236,0.7284361,1.6102277,0.6418348,7.5,47.87783,57.666668,1.0235959,1.0105492,94.99938,32875.195,59.985577
2026-02-03 20:24:00+00:00,0.78615147,0.9785944,0.66530657,1.4196379,0.57124007,7.5,47.878242,57.666668,1.0355372,0.95973617,91.59047,32875.258,59.97323
2026-02-03 20:25:00+00:00,0.71390504,0.91614485,0.6452106,1.489268,0.57663006,7.5,47.928265,57.666668,0.99046886,0.9815323,92.69073,32875.32,60.02122
2026-02-03 20:26:00+00:00,0.72405165,0.91361225,0.62960804,1.3387097,0.5771854,7.5,47.96479,57.666668,0.94906753,0.9842982,89.108696,32875.38,60.01387
2026-02-03 20:27:00+00:00,0.6967611,0.9069342,0.6013399,1.3552989,0.50403434,7.5,47.8112,57.666668,0.98271245,0.9040091,90.637955,32875.434,60.024914
2026-02-03 20:28:00+00:00,0.71400934,0.9156994,0.6262195,1.3974104,0.6081262,7.5,47.841637,57.666668,0.9938759,0.88097274,94.21972,32875.496,59.999454
2026-02-03 20:29:00+00:00,0.80155504,0.9953282,0.6669009,1.4733244,0.58988184,7.5,47.811623,57.666668,1.028081,0.98115,96.70549,32875.566,59.9992
2026-02-03 20:30:00+00:00,0.7500013,0.9198368,0.6518203,1.3902856,0.5897114,,47.855732,57.666668,0.9652148,0.97710514,99.36802,32875.633,60.001614
2026-02-03 20:31:00+00:00,0.7115504,0.95307106,0.6312505,1.2780663,0.5561125,6.857143,48.099796,57.666668,0.9303667,0.8401653,98.23357,32875.69,59.984325
2026-02-03 20:32:00+00:00,0.6559889,0.8278371,0.62555796,1.3341335,0.5188387,6.7058825,48.263874,57.666668,0.8861917,0.74645543,97.174126,32875.746,60.041485
2026-02-03 20:33:00+00:00,0.76336026,0.9361192,0.62648,1.3766851,0.60338545,7.428571,48.326935,57.666668,0.9738529,0.8846682,98.545555,32875.8,60.039856
2026-02-03 20:34:00+00:00,0.6658688,0.89836574,0.594468,1.3024606,0.5480132,7.5,48.335693,57.666668,0.98126864,0.903789,97.208984,32875.86,60.017357
2026-02-03 20:35:00+00:00,0.6950663,0.90462565,0.5801561,1.3125007,0.54585725,7.571429,48.33888,57.666668,0.8837125,0.9181686,97.03009,32875.91,60.008
2026-02-03 20:36:00+00:00,0.74287087,0.9295715,0.6424476,1.4924277,0.56102586,7.5,48.182335,57.666668,1.0377893,0.9886949,95.5408,32875.973,59.972027
2026-02-03 20:37:00+00:00,0.73060125,0.9484322,0.6213238,1.4465333,0.55226207,7.4666667,48.16427,57.666668,0.9965819,1.0279261,97.18187,32876.035,59.976757
2026-02-03 20:38:00+00:00,0.697506,0.9670518,0.64327693,1.3624471,0.5405266,7.5,48.16231,57.666668,0.9979787,0.9523332,98.98999,32876.09,60.00014
2026-02-03 20:39:00+00:00,0.7114427,0.95674,0.643486,1.3729578,0.58059454,7.571429,48.12871,57.666668,1.0024285,0.9654482,98.88269,32876.15,59.99267
2026-02-03 20:40:00+00:00,0.7344865,0.9761521,0.627222,1.4256345,0.5609069,7.5,47.91692,57.666668,1.0027041,1.041118,98.1677,32876.21,59.9778
2026-02-03 20:41:00+00:00,0.6900947,0.8965262,0.6032246,1.4076942,0.50504404,7.5,47.69798,57.666668,1.004231,0.88154244,100.0,32876.273,60.035667
2026-02-03 20:42:00+00:00,0.7083556,0.84589964,0.6251936,1.4060364,0.57700014,7.5,47.55867,57.666668,1.0063756,0.8997677,99.41756,32876.336,60.0264
2026-02-03 20:43:00+00:00,0.7596032,0.9554034,0.6137,1.4011675,0.51766485,7.4736843,47.502106,57.666668,0.99944574,0.8832716,99.844185,32876.4,59.996887
2026-02-03 20:44:00+00:00,0.6682808,0.95249707,0.63367283,1.356625,0.5750671,7.571429,47.50252,57.666668,0.9998932,0.83749914,100.0,32876.457,60.031147
2026-02-03 20:45:00+00:00,0.7723362,0.97184247,0.617698,1.4156164,0.55179334,,47.66627,57.5,1.0261756,0.9173253,100.0,32876.52,60.02641
2026-02-03 20:46:00+00:00,0.6401691,0.8910995,0.5867168,1.3001045,0.5467455,6.909091,47.768448,57.444443,0.9207378,0.7825532,100.0,32876.58,59.9685
2026-02-03 20:47:00+00:00,0.6977928,0.88110954,0.61290324,1.307295,0.5600299,7.6,47.7728,57.5,0.9556381,0.80127394,100.0,32876.633,59.971863
2026-02-03 20:48:00+00:00,0.7501658,0.92754585,0.5872677,1.4009658,0.53761566,7.5,47.753857,57.5,1.0357773,0.9250104,100.0,32876.7,59.984077
2026-02-03 20:49:00+00:00,0.6969902,0.91767555,0.6093546,1.318403,0.5910121,7.3333335,47.813892,57.5,1.0263181,0.8513138,100.0,32876.758,59.994278
2026-02-03 20:50:00+00:00,0.709891,0.88115627,0.6058261,1.3228819,0.55663645,7.25,47.959274,57.5,0.98066926,0.7714985,100.0,32876.816,60.009663
2026-02-03 20:51:00+00:00,0.73226446,0.9297505,0.6211424,1.4165431,0.5936477,7.0,48.02275,57.5,1.0295618,0.9716277,100.0,32876.88,59.974407
2026-02-03 20:52:00+00:00,0.72655416,0.89347595,0.6189086,1.3071281,0.5481794,6.8,48.096626,57.5,0.95790315,0.86139,100.0,32876.94,59.98491
2026-02-03 20:53:00+00:00,0.7562006,0.9239372,0.5905469,1.4388006,0.5801111,7.5,48.031128,57.5,1.0165722,1.0424001,100.0,32877.0,60.02508
2026-02-03 20:54:00+00:00,0.6922697,0.86111027,0.624482,1.3224585,0.57335734,,47.931904,57.5,0.97452927,0.8876308,100.0,32877.062,59.995056
2026-02-03 20:55:00+00:00,0.70443755,0.9248142,0.59381896,1.3326865,0.54976386,7.2222223,47.917744,58.0,1.0247455,0.83257973,100.0,32877.13,60.02456
2026-02-03 20:56:00+00:00,0.647891,0.8728904,0.6171758,1.2894028,0.54744357,6.882353,47.897476,58.0,1.0001899,0.8365081,100.0,32877.176,60.01185
2026-02-03 20:57:00+00:00,0.6545494,0.90761966,0.62593466,1.2588671,0.5249456,7.3846154,47.887787,58.0,0.9857504,0.82671183,100.0,32877.23,59.99706
2026-02-03 20:58:00+00:00,0.68506074,0.9258596,0.6380896,1.348983,0.5114292,7.5,47.83348,58.0,1.087243,0.89922166,100.0,32877.297,60.00836
2026-02-03 20:59:00+00:00,0.74032766,0.8557213,0.6624428,1.3761343,0.56001866,7.3076925,47.811623,58.0,0.93221194,0.79984593,100.0,32877.355,60.002647
2026-02-03 21:00:00+00:00,0.69888353,0.97444314,0.6564162,1.46126,0.555212,7.6,47.879036,58.0,0.9834212,0.87761277,100.0,32877.414,59.98311
2026-02-03 21:01:00+00:00,0.78160954,0.92281866,0.65127105,1.4073489,0.60649437,7.5,47.934685,58.0,1.0670186,0.8744408,100.0,32877.48,59.975887
2026-02-03 21:02:00+00:00,0.7342699,0.87890977,0.6542657,1.3555299,0.5708685,7.5,47.995632,58.0,1.0039521,0.85388994,100.0,32877.54,60.01956
2026-02-03 21:03:00+00:00,0.6850673,0.89613867,0.61089516,1.3579149,0.55833685,7.142857,48.081387,57.454544,0.8956686,0.80732214,100.0,32877.598,59.993618
2026-02-03 21:04:00+00:00,0.6761554,0.8344312,0.6085594,1.3646064,0.5247929,7.5454545,47.955307,57.57143,0.9065964,0.7796055,100.0,32877.65,60.002853
2026-02-03 21:05:00+00:00,0.70254457,0.91279763,0.60962754,1.3223788,0.54214436,7.5,47.755173,57.5,0.99171,0.86544305,97.402725,32877.71,59.99547
2026-02-03 21:06:00+00:00,0.71816784,0.9080297,0.64003414,1.3210688,0.5153019,7.4666667,47.699707,57.5,0.9372258,0.8321146,94.35441,32877.77,59.972656
2026-02-03 21:07:00+00:00,0.6603484,0.9063526,0.6295598,1.3270733,0.6003638,7.25,47.685513,57.5,0.9709852,0.8815716,89.84888,32877.824,60.018425
2026-02-03 21:08:00+00:00,0.6709412,0.90977335,0.6330652,1.2733419,0.56733084,6.888889,47.775616,57.5,0.9933832,0.76601213,88.41746,32877.87,59.989628
2026-02-03 21:09:00+00:00,0.7196026,0.9406687,0.57250476,1.3900356,0.5561283,,47.86308,57.5,0.9692374,0.8889704,87.80693,32877.93,59.982353
2026-02-03 21:10:00+00:00,0.6816372,0.86798245,0.63675666,1.2582234,0.54160714,7.4444447,47.781673,57.5,0.9435737,0.8309149,87.98578,32877.992,60.00431
2026-02-03 21:11:00+00:00,0.63693964,0.8440993,0.6241828,1.2476577,0.5574328,7.25,47.77293,57.42857,0.9190954,0.8021485,89.08644,32878.05,60.020905
2026-02-03 21:12:00+00:00,0.7198797,0.9819339,0.5981974,1.4309543,0.5929606,7.5,47.870613,57.5,1.0182625,0.8744436,84.396805,32878.105,59.977757
2026-02-03 21:13:00+00:00,0.7338116,0.9374481,0.63985026,1.4156638,0.60604334,7.5,47.872173,57.5,1.0015785,1.1465617,81.54606,32878.168,59.9777
2026-02-03 21:14:00+00:00,0.7206006,1.0158367,0.66627127,1.5108838,0.5686145,7.5,47.753345,57.5,1.0528846,1.3196067,81.57758,32878.234,59.98895
2026-02-03 21:15:00+00:00,0.7479691,1.0452144,0.7169235,1.4679239,0.637511,7.5,47.683777,57.5,1.0487363,1.1422889,82.71392,32878.3,60.034027
2026-02-03 21:16:00+00:00,0.8163123,1.0438334,0.67712706,1.452816,0.5789811,,47.719044,57.5,1.0062065,1.0746186,90.54756,32878.36,60.021946
2026-02-03 21:17:00+00:00,0.7351943,0.98590046,0.637886,1.3860701,0.5697323,7.0,47.71905,57.666668,0.9861022,1.1345333,97.302475,32878.43,59.977776
2026-02-03 21:18:00+00:00,0.6351919,0.8664162,0.66582996,1.307229,0.53779465,,47.689777,57.666668,0.8741603,1.0410821,99.956406,32878.48,59.98194
2026-02-03 21:19:00+00:00,0.71872854,0.9096009,0.58051026,1.3800751,0.5446317,7.5384617,47.58576,57.666668,0.91887134,1.0534973,99.43793,32878.53,59.995163
2026-02-03 21:20:00+00:00,0.7194409,0.9682674,0.57389563,1.3797987,0.566332,7.428571,47.442337,57.666668,0.96630424,1.0781249,99.73586,32878.59,59.99303
2026-02-03 21:21:00+00:00,0.64615405,0.8613669,0.6076504,1.3020282,0.5359212,7.0,47.354847,57.666668,0.96023345,0.8322945,100.0,32878.645,60.025757
2026-02-03 21:22:00+00:00,0.64973515,0.92234284,0.627934,1.4156082,0.56345624,7.571429,47.42077,57.666668,0.9260787,0.9351991,100.0,32878.69,59.97879
2026-02-03 21:23:00+00:00,0.7002718,0.88909066,0.6153956,1.3251027,0.5388509,7.3333335,47.593765,57.666668,0.9694272,0.99698544,99.963524,32878.746,59.969273
2026-02-03 21:24:00+00:00,0.6771108,0.86285573,0.58137506,1.3248355,0.51218873,7.5238094,47.676987,57.666668,0.950616,0.9462129,99.99955,32878.805,60.00075
2026-02-03 21:25:00+00:00,0.6533891,0.81083405,0.5820673,1.2913663,0.5445235,7.4444447,47.75218,57.666668,0.8980377,0.89675593,99.22744,32878.855,59.98159
2026-02-03 21:26:00+00:00,0.6187479,0.86070263,0.60001427,1.3147422,0.5165673,7.3333335,47.838634,57.666668,0.88666135,0.90614545,99.95793,32878.91,60.019165
2026-02-03 21:27:00+00:00,0.6997324,0.96293527,0.59306943,1.4217834,0.5310213,7.5,47.795414,57.666668,0.9485828,0.9051316,98.837036,32878.97,60.00803
2026-02-03 21:28:00+00:00,0.65925455,0.9752252,0.6063247,1.3709614,0.538623,7.5,47.735657,57.5,0.98460615,0.84545785,98.64986,32879.027,59.998085
2026-02-03 21:29:00+00:00,0.6637009,0.8679423,0.56155133,1.3618423,0.51992244,7.5,47.701916,57.444443,0.9392426,0.88044244,99.623604,32879.086,60.00424
2026-02-03 21:30:00+00:00,0.70225096,0.9576001,0.57928467,1.3324976,0.52817106,7.5,47.609734,57.444443,0.93614155,0.78997964,99.65501,32879.14,60.026566
2026-02-03 21:31:00+00:00,0.7320046,0.9534403,0.57905734,1.380197,0.5485199,7.4444447,47.589832,57.444443,0.92096275,0.8863606,99.84602,32879.203,59.98291
2026-02-03 21:32:00+00:00,0.6760394,0.8794725,0.5311408,1.3119049,0.5265103,7.5,47.565907,57.444443,0.9380013,0.7928428,100.0,32879.258,60.033474
2026-02-03 21:33:00+00:00,0.69013035,0.8942365,0.6101879,1.313715,0.5093266,7.5384617,47.466125,57.444443,0.90173036,0.75322413,100.0,32879.316,59.997
2026-02-03 21:34:00+00:00,0.74386936,0.9404086,0.5736684,1.3903012,0.5613229,7.5,47.34632,57.444443,0.97369546,0.7876466,100.0,32879.375,59.991158
2026-02-03 21:35:00+00:00,0.69206667,0.899868,0.6003046,1.3194747,0.506061,7.5,47.444294,57.444443,0.9316605,0.7626904,100.0,32879.434,60.017487
2026-02-03 21:36:00+00:00,0.6782177,0.9458056,0.6069891,1.3586897,0.5372952,7.5,47.518944,57.444443,0.90137625,0.82350266,100.0,32879.49,59.972
2026-02-03 21:37:00+00:00,0.7086266,0.9544219,0.6637355,1.4346784,0.54748636,,47.584484,57.444443,0.94964695,1.02843,100.0,32879.547,60.01997
2026-02-03 21:38:00+00:00,0.78939015,1.0048789,0.6499824,1.4233329,0.58509094,7.5,47.63023,57.444443,0.9817779,0.981547,100.0,32879.613,59.978516
2026-02-03 21:39:00+00:00,0.8006892,0.9739091,0.6987486,1.4114898,0.64489144,7.4545455,47.711876,57.444443,0.9618052,0.97571933,100.0,32879.67,59.996834
2026-02-03 21:40:00+00:00,0.72823805,0.9046018,0.62192595,1.4310164,0.5928912,7.529412,47.687687,57.444443,0.9697526,1.0995073,100.0,32879.727,60.02197
2026-02-03 21:41:00+00:00,0.7958204,0.9332219,0.6373701,1.3864559,0.61582494,7.4545455,47.577633,57.444443,0.9464293,0.9913292,100.0,32879.785,60.0219
2026-02-03 21:42:00+00:00,0.7072741,1.0521256,0.59985995,1.3795485,0.5791972,7.5555553,47.497208,57.444443,0.90526706,1.1758113,100.0,32879.844,59.980816
2026-02-03 21:43:00+00:00,0.7057223,0.9236,0.6174383,1.4021852,0.5934019,7.5,47.486565,57.444443,0.96724755,1.22472,100.0,32879.906,59.98453
2026-02-03 21:44:00+00:00,0.6950853,0.9062819,0.70021844,1.4766906,0.6104465,7.428571,47.360394,57.444443,0.9348311,1.2623134,100.0,32879.965,59.998814
2026-02-03 21:45:00+00:00,0.6501724,0.86763513,0.61276287,1.3665272,0.57020175,6.769231,47.290997,57.444443,0.91144145,1.0190984,100.0,32880.016,59.98623
2026-02-03 21:46:00+00:00,0.78604436,0.91142803,0.6279614,1.3486153,0.55653876,7.214286,47.37171,57.444443,0.9553021,1.0984888,100.0,32880.066,59.998665
2026-02-03 21:47:00+00:00,0.79740417,0.9165285,0.62230885,1.4191355,0.61228544,7.5,47.38597,57.444443,0.9532863,1.2067127,100.0,32880.125,59.991333
2026-02-03 21:48:00+00:00,0.6852843,0.89175725,0.7243054,1.3428417,0.58185387,7.5,47.260223,57.444443,0.94332075,1.3268813,100.0,32880.18,59.997353
2026-02-03 21:49:00+00:00,0.7826713,0.931914,0.6992939,1.4371985,0.6327202,7.5,47.169262,57.444443,0.9362821,1.3217486,100.0,32880.242,60.024677
