timestamp_utc,DESF_TA__KVAR_A,DESF_TA__KVAR_B,DESF_TA__KVAR_C,DESF_TA__KVAR_TOT
2026-02-01 04:53:00+00:00,855.7062,838.926,8396.88,2534.559
2026-02-01 04:54:00+00:00,860.2617,842.96594,8435.702,2546.7915
2026-02-01 04:55:00+00:00,835.798,819.6898,8218.9375,2476.8325
2026-02-01 04:56:00+00:00,870.948,853.95,8540.58,2578.964
2026-02-01 04:57:00+00:00,856.20465,839.4046,8401.697,2535.7766
2026-02-01 04:58:00+00:00,861.45105,844.702,8456.551,2551.808
2026-02-01 04:59:00+00:00,875.51306,857.2348,8580.021,2590.7478
2026-02-01 05:00:00+00:00,862.70795,845.4041,8463.82,2554.326
2026-02-01 05:01:00+00:00,892.67444,872.84045,8740.489,2639.5618
2026-02-01 05:02:00+00:00,868.47144,850.02246,8509.714,2569.457
2026-02-01 05:03:00+00:00,850.7122,833.9347,8359.49,2520.604
2026-02-01 05:04:00+00:00,893.08124,872.5457,8739.75,2640.5854
2026-02-01 05:05:00+00:00,873.1113,855.5137,8565.818,2585.191
2026-02-01 05:06:00+00:00,887.4314,868.751,8687.628,2624.9077
2026-02-01 05:07:00+00:00,868.73956,850.9937,8514.458,2571.1667
2026-02-01 05:08:00+00:00,832.7354,818.4796,8270.021,2472.0327
2026-02-01 05:09:00+00:00,874.62,856.89557,8589.289,2590.449
2026-02-01 05:10:00+00:00,795.8533,785.26086,7895.696,2371.6912
2026-02-01 05:11:00+00:00,826.57385,811.90216,8145.5654,2453.3823
2026-02-01 05:12:00+00:00,773.09,764.552,7720.7,2309.718
2026-02-01 05:13:00+00:00,812.1667,799.424,8041.2744,2415.7234
2026-02-01 05:14:00+00:00,911.60223,892.37335,8927.704,2697.051
2026-02-01 05:15:00+00:00,856.48334,839.8416,8419.0625,2538.227
2026-02-01 05:16:00+00:00,834.858,819.202,8212.9,2475.526
2026-02-01 05:17:00+00:00,890.8981,872.62744,8724.28,2636.1257
2026-02-01 05:18:00+00:00,853.9216,837.61206,8385.0,2529.449
2026-02-01 05:19:00+00:00,843.52454,827.10187,8288.868,2499.5076
2026-02-01 05:20:00+00:00,869.7235,851.7373,8530.687,2574.5254
2026-02-01 05:21:00+00:00,896.3173,876.7423,8775.885,2650.604
2026-02-01 05:22:00+00:00,833.19,817.37604,8203.26,2470.89
2026-02-01 05:23:00+00:00,849.44,832.38,8344.74,2516.294
2026-02-01 05:24:00+00:00,909.7077,889.62115,8899.02,2689.198
2026-02-01 05:25:00+00:00,839.413,822.88477,8251.608,2487.4673
2026-02-01 05:26:00+00:00,884.248,865.25,8662.706,2615.2058
2026-02-01 05:27:00+00:00,868.2428,850.11017,8518.449,2570.2122
2026-02-01 05:28:00+00:00,828.302,812.868,8159.76,2457.158
2026-02-01 05:29:00+00:00,884.7547,865.96796,8672.188,2617.934
2026-02-01 05:30:00+00:00,909.8481,889.975,8905.308,2690.3557
2026-02-01 05:31:00+00:00,847.90204,830.4571,8333.551,2511.7715
2026-02-01 05:32:00+00:00,828.0904,812.18677,8154.755,2456.2546
2026-02-01 05:33:00+00:00,886.9941,867.61536,8685.846,2622.5308
2026-02-01 05:34:00+00:00,881.2222,862.387,8629.13,2606.4924
2026-02-01 05:35:00+00:00,828.31964,811.88824,8157.0586,2455.898
2026-02-01 05:36:00+00:00,819.9585,805.01514,8084.717,2433.4302
2026-02-01 05:37:00+00:00,926.45,905.9722,9057.741,2738.2
2026-02-01 05:38:00+00:00,840.4915,823.9809,8269.085,2491.3745
2026-02-01 05:39:00+00:00,861.7588,844.0745,8462.372,2552.0195
2026-02-01 05:40:00+00:00,911.8173,891.83655,8930.154,2696.681
2026-02-01 05:41:00+00:00,851.7,833.7925,8364.019,2521.915
2026-02-01 05:42:00+00:00,868.37054,849.3019,8512.077,2568.7036
2026-02-01 05:43:00+00:00,914.0057,894.4453,8940.34,2702.4944
2026-02-01 05:44:00+00:00,852.4093,836.26483,8380.472,2526.635
2026-02-01 05:45:00+00:00,903.0,883.6366,8839.538,2670.5962
2026-02-01 05:46:00+00:00,879.02826,860.4809,8624.191,2602.1213
2026-02-01 05:47:00+00:00,945.7362,921.62665,9235.0,2793.1045
2026-02-01 05:48:00+00:00,915.3042,894.8188,8953.7705,2705.5042
2026-02-01 05:49:00+00:00,837.1139,820.65814,8233.667,2481.9954
2026-02-01 05:50:00+00:00,869.9307,850.35,8529.288,2573.2307
2026-02-01 05:51:00+00:00,907.81464,886.2224,8868.592,2680.5774
2026-02-01 05:52:00+00:00,824.4283,808.134,8118.245,2444.33
2026-02-01 05:53:00+00:00,843.20386,824.4788,8280.192,2495.7327
2026-02-01 05:54:00+00:00,919.17926,897.98303,8977.038,2714.864
2026-02-01 05:55:00+00:00,819.52203,804.55,8085.408,2432.418
2026-02-01 05:56:00+00:00,893.27496,873.21875,8742.75,2640.7605
2026-02-01 05:57:00+00:00,849.2789,830.93463,8325.23,2512.7307
2026-02-01 05:58:00+00:00,844.432,826.794,8291.48,2500.36
2026-02-01 05:59:00+00:00,886.25195,866.06537,8676.173,2619.9326
2026-02-01 06:00:00+00:00,863.26483,844.0741,8458.723,2553.2092
