start_ts,end_ts,duration_minutes,severity,class,sensor_id,sensor_max_score,sensor_mean_score,affected_sensor_count,affected_sensors,max_score,mean_score,threshold
2026-02-03 06:49:00+00:00,2026-02-03 06:58:00+00:00,10,MEDIUM,NORMAL,DESF_TA__PF_C,0.9999999980543481,0.2409270798556342,40,DESF_TA__PF_C|DESF_TA__PF_B|DESF_TA__PF|DESF_TA__PF_A|VT5449013H|VT5449016H|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_B|VT5449017H|DESF_TA__MWH_DEL|VT5449017A|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__KVA_TOT|DESF_TA__KVA_A|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__J2_VCA|DESF_TA__J1_I_AVG|DESF_TA__J1_IA|DESF_TA__J2_VAN|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LL|DESF_TA__KVAR_A|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__KVAR_TOT|DESF_TA__J2_VBN|DESF_TA__KVAR_B|DESF_TA__KVAR_C|DESF_TA__FREC|VT5449011H|VT5449012H|TT5449018H|VT5449012A|TT5449017H|TT5449012H,0.739447138803032,0.4934952664199755,MEDIUM
2026-02-03 07:32:00+00:00,2026-02-03 08:17:00+00:00,46,HIGH,PROCESS,DESF_TA__J2_VCN,1.0,0.8667810830783005,26,DESF_TA__J2_VCN|DESF_TA__J2_VCA|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__PF_C|DESF_TA__PF_B|DESF_TA__KW_C|DESF_TA__KW_TOT|DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_I_AVG|DESF_TA__J1_IC|DESF_TA__KVA_B|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVA_A|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C,0.8756901559989682,0.6950210186629331,MEDIUM
2026-02-03 11:18:00+00:00,2026-02-03 11:23:00+00:00,6,MEDIUM,PROCESS,DESF_TA__PF_C,0.9656946432406687,0.719418773018294,26,DESF_TA__PF_C|DESF_TA__PF_B|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_C|DESF_TA__KVAR_B|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__KW_TOT|DESF_TA__KW_B|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__J1_IC|DESF_TA__J1_I_AVG|DESF_TA__J1_IA|DESF_TA__J1_IB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_VBN|DESF_TA__J2_VBC,0.6010345664507943,0.5090588142392922,MEDIUM
2026-02-03 19:58:00+00:00,2026-02-03 20:02:00+00:00,5,MEDIUM,PROCESS,DESF_TA__J2_VAB,1.0,1.0,26,DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__KW_B|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__J1_IA|DESF_TA__J1_I_AVG|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVAR_C|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT|DESF_TA__KVAR_A,0.561371460288264,0.5175668619341703,MEDIUM
2026-02-04 22:53:00+00:00,2026-02-04 22:57:00+00:00,5,MEDIUM,PROCESS,DESF_TA__J2_VCN,1.0,0.975269390788705,26,DESF_TA__J2_VCN|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__J1_IB|DESF_TA__J1_I_AVG|DESF_TA__J1_IC|DESF_TA__J1_IA|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__KVA_TOT|DESF_TA__KVAR_A|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT|DESF_TA__KVAR_C,0.7132263663717022,0.5773040995838783,MEDIUM
2026-02-05 00:01:00+00:00,2026-02-05 00:07:00+00:00,7,MEDIUM,PROCESS,DESF_TA__PF_B,1.0,0.7142857142857143,26,DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_A|DESF_TA__KW_C|DESF_TA__KW_B|DESF_TA__KW_TOT|DESF_TA__KVA_B|DESF_TA__KVA_C|DESF_TA__KVA_TOT|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__J1_I_AVG|DESF_TA__KVA_A|DESF_TA__J1_IA|DESF_TA__KVAR_C|DESF_TA__KVAR_TOT|DESF_TA__KVAR_A|DESF_TA__KVAR_B|DESF_TA__J2_VCN|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VBN|DESF_TA__J2_VAB,0.7167799643821717,0.4915292201737991,MEDIUM
2026-02-05 05:08:00+00:00,2026-02-05 06:01:00+00:00,54,HIGH,PROCESS,DESF_TA__J2_VCA,1.0,0.545450800608012,26,DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_B|DESF_TA__KW_C|DESF_TA__KW_TOT|DESF_TA__KW_A|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_I_AVG|DESF_TA__J1_IC|DESF_TA__KVA_B|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVA_A|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C,0.9077297942617145,0.5999320470225704,MEDIUM
2026-02-05 06:45:00+00:00,2026-02-05 07:10:00+00:00,26,MEDIUM,PROCESS,DESF_TA__PF_B,0.9998035489423635,0.6151854285785712,26,DESF_TA__PF_B|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__KW_B|DESF_TA__KW_TOT|DESF_TA__J1_IC|DESF_TA__J1_I_AVG|DESF_TA__J1_IB|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__J1_IA|DESF_TA__KVA_A|DESF_TA__PF_C|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__J2_VAN|DESF_TA__KVAR_C|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC,0.7233883727371155,0.6546372980083368,MEDIUM
2026-02-05 08:30:00+00:00,2026-02-05 08:34:00+00:00,5,MEDIUM,SYS_3,DESF_TA__PF_C,0.9999999998548738,0.9812709256157274,2,DESF_TA__PF_C|DESF_TA__PF_B,0.6566808495853943,0.6262056228502321,MEDIUM
2026-02-05 12:21:00+00:00,2026-02-05 12:25:00+00:00,5,MEDIUM,SYS_3,DESF_TA__PF_C,0.9998400485112862,0.8103365901738379,2,DESF_TA__PF_C|DESF_TA__PF_B,0.6519904734255815,0.49176824868232105,MEDIUM
2026-02-05 14:03:00+00:00,2026-02-05 14:07:00+00:00,5,MEDIUM,NORMAL,DESF_TA__MWH_DEL,0.9999999999963828,0.9999999999948495,39,DESF_TA__MWH_DEL|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__PF|DESF_TA__PF_A|TT5449012H|VT5449017H|DESF_TA__KW_C|DESF_TA__KW_B|DESF_TA__KW_TOT|DESF_TA__KW_A|VT5449016H|VT5449013H|VT5449017A|DESF_TA__KVA_B|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__KVA_A|DESF_TA__J1_I_AVG|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_IC|VT5449011H|TT5449017H|DESF_TA__KVAR_A|VT5449012A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBN|DESF_TA__J2_VAB|VT5449012H|DESF_TA__FREC,0.8174248572354349,0.5725796494381569,MEDIUM
2026-02-05 23:06:00+00:00,2026-02-05 23:14:00+00:00,9,MEDIUM,SYS_3,DESF_TA__PF_C,1.0,0.8885920083274111,2,DESF_TA__PF_C|DESF_TA__PF_B,0.84965463981179,0.6837962184789985,MEDIUM
2026-02-06 06:40:00+00:00,2026-02-06 06:49:00+00:00,10,HIGH,PROCESS,DESF_TA__PF_B,0.9999999999818314,0.4382018983289383,26,DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__KVA_TOT|DESF_TA__KVA_C|DESF_TA__J1_IA|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__J1_I_AVG|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C|DESF_TA__J2_VCN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VAN|DESF_TA__J2_VBN|DESF_TA__J2_VCA,0.8648821743782167,0.655142243090866,MEDIUM
2026-02-06 07:19:00+00:00,2026-02-06 08:02:00+00:00,44,HIGH,PROCESS,DESF_TA__KW_B,1.0,0.8691204349122124,26,DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__J1_IA|DESF_TA__KVA_A|DESF_TA__J1_IC|DESF_TA__J1_IB|DESF_TA__J1_I_AVG|DESF_TA__KVA_TOT|DESF_TA__KVA_B|DESF_TA__KVA_C|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__J2_VCN|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LN|DESF_TA__KVAR_A|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C,0.8564530255703994,0.7062439637240113,MEDIUM
2026-02-06 08:14:00+00:00,2026-02-06 08:29:00+00:00,16,HIGH,SYS_3,DESF_TA__PF_B,1.0,0.464025640818449,2,DESF_TA__PF_B|DESF_TA__PF_C,0.8997000273502056,0.6633088481622738,MEDIUM
